date,actual,predicted,error,abs_error,pct_error
2025-08-01,800.0,800.4787140163926,-0.4787140163925869,0.4787140163925869,0.059839252049073366
2025-08-04,800.0,800.1671924159687,-0.16719241596865686,0.16719241596865686,0.020899051996082108
2025-08-05,815.0,800.2246339934863,14.77536600651365,14.77536600651365,1.812928344357503
2025-08-06,815.0,801.440221620546,13.559778379453974,13.559778379453974,1.6637764882765613
2025-08-07,815.0,801.4601185386333,13.53988146136669,13.53988146136669,1.6613351486339498
2025-08-08,815.0,801.6387496746022,13.361250325397805,13.361250325397805,1.6394172178402215
2025-08-11,815.0,803.9378862961127,11.062113703887348,11.062113703887348,1.3573145648941531
2025-08-12,815.0,803.9364811486324,11.063518851367576,11.063518851367576,1.3574869756279233
2025-08-13,815.0,803.9373080699229,11.062691930077108,11.062691930077108,1.3573855128928967
2025-08-14,815.0,803.9368213894733,11.063178610526734,11.063178610526734,1.3574452282854887
2025-08-15,845.0,803.9528020552235,41.047197944776485,41.047197944776485,4.857656561512011
2025-08-18,845.0,803.9614363245346,41.03856367546541,41.03856367546541,4.856634754492948
2025-08-19,845.0,803.963353063239,41.03664693676103,41.03664693676103,4.856407921510182
2025-08-20,845.0,803.7612845847893,41.23871541521066,41.23871541521066,4.880321350912505
2025-08-21,845.0,803.761948514904,41.23805148509598,41.23805148509598,4.880242779301299
2025-08-22,845.0,803.730945120065,41.26905487993497,41.26905487993497,4.883911820110647
2025-08-25,845.0,803.3621888047409,41.63781119525913,41.63781119525913,4.927551620740726
2025-08-26,845.0,803.3621419406284,41.63785805937164,41.63785805937164,4.927557166789543
2025-08-27,845.0,803.3621695337433,41.63783046625667,41.63783046625667,4.927553901332151
2025-08-28,845.0,803.3621532939516,41.637846706048435,41.637846706048435,4.927555823200999
2025-08-29,845.0,803.3596387451388,41.640361254861205,41.640361254861205,4.927853402942154
2025-09-01,845.0,844.9604450663413,0.03955493365867824,0.03955493365867824,0.004681057237713401
2025-09-02,800.0,844.9557572516069,-44.95575725160688,44.95575725160688,5.61946965645086
2025-09-03,800.0,844.9585634471104,-44.95856344711035,44.95856344711035,5.619820430888794
2025-09-04,800.0,845.8388632063893,-45.838863206389306,45.838863206389306,5.729857900798663
2025-09-05,800.0,845.8398687917335,-45.839868791733466,45.839868791733466,5.729983598966683
2025-09-08,800.0,845.8394104895223,-45.839410489522265,45.839410489522265,5.729926311190283
2025-09-09,800.0,845.8395479453776,-45.8395479453776,45.8395479453776,5.7299434931722
2025-09-10,800.0,845.7059431298563,-45.70594312985634,45.70594312985634,5.713242891232042
2025-09-11,760.0,845.7020113516716,-85.70201135167156,85.70201135167156,11.276580441009415
2025-09-12,760.0,845.7019836538437,-85.70198365384374,85.70198365384374,11.276576796558386
2025-09-15,760.0,845.7691123952868,-85.76911239528681,85.76911239528681,11.285409525695634
2025-09-16,760.0,845.7688736497582,-85.76887364975823,85.76887364975823,11.285378111810294
2025-09-17,760.0,845.7690165664319,-85.7690165664319,85.7690165664319,11.285396916635776
2025-09-18,760.0,845.6566882724082,-85.65668827240825,85.65668827240825,11.270616877948452
2025-09-19,760.0,845.6567394833909,-85.65673948339088,85.65673948339088,11.270623616235643
2025-09-22,800.0,845.6567163181696,-45.65671631816963,45.65671631816963,5.707089539771204
2025-09-23,800.0,845.6567218337883,-45.65672183378831,45.65672183378831,5.707090229223539
2025-09-24,800.0,845.6737109152424,-45.673710915242395,45.673710915242395,5.709213864405299
2025-09-25,800.0,845.6742195272215,-45.67421952722145,45.67421952722145,5.709277440902682
2025-09-26,800.0,845.6742181165993,-45.67421811659926,45.67421811659926,5.709277264574908
2025-09-28,800.0,845.6664945507208,-45.66649455072081,45.66649455072081,5.708311818840102
2025-09-29,800.0,845.6656774038503,-45.66567740385028,45.66567740385028,5.708209675481285
2025-09-30,800.0,845.6657071533966,-45.665707153396625,45.665707153396625,5.708213394174578
2025-10-01,,799.9918047329783,,,
2025-10-09,800.0,801.6084992701618,-1.6084992701618148,1.6084992701618148,0.20106240877022685
2025-10-10,800.0,801.6087439334152,-1.6087439334152123,1.6087439334152123,0.2010929916769015
2025-10-11,800.0,801.6085989849144,-1.6085989849143516,1.6085989849143516,0.20107487311429392
2025-10-13,800.0,801.6086339258516,-1.6086339258515636,1.6086339258515636,0.20107924073144548
2025-10-14,800.0,801.866084799748,-1.8660847997480232,1.8660847997480232,0.2332605999685029
2025-10-15,800.0,801.8620533365179,-1.8620533365178744,1.8620533365178744,0.2327566670647343
2025-10-16,830.0,801.8624631952305,28.137536804769525,28.137536804769525,3.390064675273437
2025-10-17,830.0,801.862144908606,28.137855091394044,28.137855091394044,3.3901030230595235
2025-10-20,830.0,801.8640922247084,28.13590777529157,28.13590777529157,3.389868406661635
2025-10-21,830.0,801.6017383670851,28.39826163291491,28.39826163291491,3.4214773051704706
2025-10-22,830.0,801.6017615972903,28.398238402709694,28.398238402709694,3.421474506350566
2025-10-23,830.0,801.5983709627176,28.40162903728242,28.40162903728242,3.4218830165400504
2025-10-24,830.0,801.5983791160903,28.401620883909686,28.401620883909686,3.4218820342059866
2025-10-27,880.0,801.5983754613662,78.40162453863377,78.40162453863377,8.909275515753837
2025-10-28,880.0,801.55607747346,78.44392252653995,78.44392252653995,8.91408210528863
2025-10-29,880.0,801.5567363882311,78.44326361176888,78.44326361176888,8.914007228610101
