date,actual,predicted,error,abs_error,pct_error
2025-08-01,1070.0,1070.2954417127564,-0.2954417127564284,0.2954417127564284,0.02761137502396527
2025-08-04,1070.0,1071.5305932895242,-1.5305932895241767,1.5305932895241767,0.1430461018246894
2025-08-05,1070.0,1074.444559761727,-4.444559761727078,4.444559761727078,0.41537941698383907
2025-08-06,1070.0,1073.521553074493,-3.521553074493113,3.521553074493113,0.3291171097657115
2025-08-07,1070.0,1070.8607082378664,-0.8607082378664472,0.8607082378664472,0.08044002223050908
2025-08-08,1070.0,1070.6742929928823,-0.6742929928823287,0.6742929928823287,0.06301803671797464
2025-08-11,1070.0,1071.0436210115133,-1.0436210115133235,1.0436210115133235,0.09753467397320781
2025-08-12,1080.0,1073.9115587411875,6.088441258812509,6.088441258812509,0.5637445610011582
2025-08-13,1100.0,1072.95773836434,27.042261635659997,27.042261635659997,2.458387421423636
2025-08-14,1100.0,1070.2843931782982,29.71560682170184,29.71560682170184,2.7014188019728946
2025-08-15,1100.0,1070.0905294142929,29.90947058570714,29.90947058570714,2.719042780518831
2025-08-18,1100.0,1070.4538841647304,29.546115835269575,29.546115835269575,2.6860105304790522
2025-08-19,1100.0,1073.3213669873398,26.678633012660157,26.678633012660157,2.425330273878196
2025-08-20,1100.0,1072.3673283736239,27.632671626376123,27.632671626376123,2.512061056943284
2025-08-21,1100.0,1069.6938694111984,30.30613058880158,30.30613058880158,2.7551027808001436
2025-08-22,1100.0,1069.4999500366862,30.500049963313813,30.500049963313813,2.7727318148467104
2025-08-25,1050.0,1069.8632548979515,-19.863254897951492,19.863254897951492,1.891738561709666
2025-08-26,1050.0,1072.7307341409598,-22.73073414095984,22.73073414095984,2.1648318229485564
2025-08-27,1050.0,1071.7766937135634,-21.776693713563418,21.776693713563418,2.0739708298631827
2025-08-28,1050.0,1069.1032338449377,-19.103233844937677,19.103233844937677,1.8193556042797785
2025-08-29,1040.0,1068.9093140127213,-28.909314012721325,28.909314012721325,2.779741731992435
2025-09-01,1040.0,1039.219177823049,0.7808221769510055,0.7808221769510055,0.07507905547605823
2025-09-02,1040.0,1035.8318108158396,4.168189184160383,4.168189184160383,0.40078742155388297
2025-09-03,1040.0,1037.254908138263,2.7450918617369098,2.7450918617369098,0.26395114055162594
2025-09-04,1040.0,1037.2515085399223,2.74849146007773,2.74849146007773,0.26427802500747405
2025-09-05,1040.0,1039.9717283848317,0.02827161516825072,0.02827161516825072,0.002718424535408723
2025-09-08,1020.0,1036.0918069685583,-16.09180696855833,16.09180696855833,1.5776281341723855
2025-09-09,1020.0,1034.2003738131998,-14.200373813199803,14.200373813199803,1.39219351109802
2025-09-10,1020.0,1035.9150458819283,-15.915045881928336,15.915045881928336,1.560298615875327
2025-09-11,1020.0,1036.2371850919567,-16.23718509195669,16.23718509195669,1.591880891368303
2025-09-12,1020.0,1039.0512386819844,-19.051238681984387,19.051238681984387,1.8677684982337635
2025-09-15,1020.0,1035.289896874645,-15.28989687464491,15.28989687464491,1.4990094975142068
2025-09-16,1020.0,1033.4056800105216,-13.405680010521564,13.405680010521564,1.3142823539727022
2025-09-17,1020.0,1035.1246007241348,-15.12460072413478,15.12460072413478,1.4828039925622334
2025-09-18,1020.0,1035.4486316670143,-15.448631667014297,15.448631667014297,1.5145717320602252
2025-09-19,1040.0,1038.2637300919453,1.7362699080547372,1.7362699080547372,0.1669490296206478
2025-09-22,1040.0,1034.5032607506319,5.496739249368147,5.496739249368147,0.5285326201315527
2025-09-23,1060.0,1032.6191087582695,27.380891241730524,27.380891241730524,2.5831029473330682
2025-09-24,1060.0,1034.3380612169688,25.661938783031246,25.661938783031246,2.4209376210406837
2025-09-25,1060.0,1034.6621084366782,25.33789156332182,25.33789156332182,2.390367128615266
2025-09-26,1060.0,1037.4772149106327,22.52278508936729,22.52278508936729,2.1247910461667256
2025-09-28,1060.0,1033.8538991710784,26.14610082892159,26.14610082892159,2.4666132857473198
2025-09-29,1060.0,1033.7167527307624,26.283247269237563,26.283247269237563,2.479551629173355
2025-09-30,1060.0,1031.8326012533657,28.167398746634262,28.167398746634262,2.6573017685504023
2025-10-01,,1062.019947885358,,,
2025-10-09,1060.0,1062.3310264932245,-2.331026493224499,2.331026493224499,0.21990815973816027
2025-10-10,1060.0,1065.0985943524772,-5.098594352477221,5.098594352477221,0.4809994672148322
2025-10-11,1060.0,1064.0596420738732,-4.059642073873192,4.059642073873192,0.3829851013087917
2025-10-13,1060.0,1061.410979510838,-1.410979510837933,1.410979510837933,0.13311127460735217
2025-10-14,1060.0,1059.5791527410593,0.42084725894073927,0.42084725894073927,0.039702571598182954
2025-10-15,1060.0,1061.3894995888538,-1.3894995888538233,1.3894995888538233,0.1310848668730022
2025-10-16,1060.0,1061.711973795934,-1.711973795934,1.711973795934,0.16150696188056604
