指标名称,日经225指数：收盘价（日）
指标编码,GM0000000321
2026-01-13 00:00:00,53549.16
2026-01-09 00:00:00,51939.89
2026-01-08 00:00:00,51117.26
2026-01-07 00:00:00,51961.98
2026-01-06 00:00:00,52518.08
2026-01-05 00:00:00,51832.8
2025-12-30 00:00:00,50339.48
2025-12-29 00:00:00,50526.92
2025-12-26 00:00:00,50750.39
2025-12-25 00:00:00,50407.79
2025-12-24 00:00:00,50344.1
2025-12-23 00:00:00,50412.87
2025-12-22 00:00:00,50402.39
2025-12-19 00:00:00,49507.21
2025-12-18 00:00:00,49001.5
2025-12-17 00:00:00,49512.28
2025-12-16 00:00:00,49383.29
2025-12-15 00:00:00,50168.11
2025-12-12 00:00:00,50836.55
2025-12-11 00:00:00,50148.82
2025-12-10 00:00:00,50602.8
2025-12-09 00:00:00,50655.1
2025-12-08 00:00:00,50581.94
2025-12-05 00:00:00,50491.87
2025-12-04 00:00:00,51028.42
2025-12-03 00:00:00,49864.68
2025-12-02 00:00:00,49303.45
2025-12-01 00:00:00,49303.28
2025-11-28 00:00:00,50253.91
2025-11-27 00:00:00,50167.1
2025-11-26 00:00:00,49559.07
2025-11-25 00:00:00,48659.52
2025-11-21 00:00:00,48625.88
2025-11-20 00:00:00,49823.94
2025-11-19 00:00:00,48537.7
2025-11-18 00:00:00,48702.98
2025-11-17 00:00:00,50323.91
2025-11-14 00:00:00,50376.53
2025-11-13 00:00:00,51281.83
2025-11-12 00:00:00,51063.31
2025-11-11 00:00:00,50842.93
2025-11-10 00:00:00,50911.76
2025-11-07 00:00:00,50276.37
2025-11-06 00:00:00,50883.68
2025-11-05 00:00:00,50212.27
2025-11-04 00:00:00,51497.2
2025-10-31 00:00:00,52411.34
2025-10-30 00:00:00,51325.61
2025-10-29 00:00:00,51307.65
2025-10-28 00:00:00,50219.18
2025-10-27 00:00:00,50512.32
2025-10-24 00:00:00,49299.65
2025-10-23 00:00:00,48641.61
2025-10-22 00:00:00,49307.79
2025-10-21 00:00:00,49316.06
2025-10-20 00:00:00,49185.5
2025-10-17 00:00:00,47582.15
2025-10-16 00:00:00,48277.74
2025-10-15 00:00:00,47672.67
2025-10-14 00:00:00,46847.32
2025-10-10 00:00:00,48088.8
2025-10-09 00:00:00,48580.44
2025-10-08 00:00:00,47734.99
2025-10-07 00:00:00,47950.88
2025-10-06 00:00:00,47944.76
2025-10-03 00:00:00,45769.5
2025-10-02 00:00:00,44936.73
2025-10-01 00:00:00,44550.85
2025-09-30 00:00:00,44932.63
2025-09-29 00:00:00,45043.75
2025-09-26 00:00:00,45354.99
2025-09-25 00:00:00,45754.93
2025-09-24 00:00:00,45630.31
2025-09-22 00:00:00,45493.66
2025-09-19 00:00:00,45045.81
2025-09-18 00:00:00,45303.43
2025-09-17 00:00:00,44790.38
2025-09-16 00:00:00,44902.27
2025-09-12 00:00:00,44768.12
2025-09-11 00:00:00,44372.5
2025-09-10 00:00:00,43837.67
2025-09-09 00:00:00,43459.29
2025-09-08 00:00:00,43643.81
2025-09-05 00:00:00,43018.75
2025-09-04 00:00:00,42580.27
2025-09-03 00:00:00,41938.89
2025-09-02 00:00:00,42310.49
2025-09-01 00:00:00,42188.79
2025-08-29 00:00:00,42718.47
2025-08-28 00:00:00,42828.79
2025-08-27 00:00:00,42520.27
2025-08-26 00:00:00,42394.4
2025-08-25 00:00:00,42807.82
2025-08-22 00:00:00,42633.29
2025-08-21 00:00:00,42610.17
2025-08-20 00:00:00,42888.55
2025-08-19 00:00:00,43546.29
2025-08-18 00:00:00,43714.31
2025-08-15 00:00:00,43378.31
2025-08-14 00:00:00,42649.26
2025-08-13 00:00:00,43274.67
2025-08-12 00:00:00,42718.17
2025-08-08 00:00:00,41820.48
2025-08-07 00:00:00,41059.15
2025-08-06 00:00:00,40794.86
2025-08-05 00:00:00,40549.54
2025-08-04 00:00:00,40290.7
2025-08-01 00:00:00,40799.6
2025-07-31 00:00:00,41069.82
2025-07-30 00:00:00,40654.7
2025-07-29 00:00:00,40674.55
2025-07-28 00:00:00,40998.27
2025-07-25 00:00:00,41456.23
2025-07-24 00:00:00,41826.34
2025-07-23 00:00:00,41171.32
2025-07-22 00:00:00,39774.92
2025-07-18 00:00:00,39819.11
2025-07-17 00:00:00,39901.19
2025-07-16 00:00:00,39663.4
2025-07-15 00:00:00,39678.02
2025-07-14 00:00:00,39459.62
2025-07-11 00:00:00,39569.68
2025-07-10 00:00:00,39646.36
2025-07-09 00:00:00,39821.28
2025-07-08 00:00:00,39688.81
2025-07-07 00:00:00,39587.68
2025-07-04 00:00:00,39810.88
2025-07-03 00:00:00,39785.9
2025-07-02 00:00:00,39762.48
2025-07-01 00:00:00,39986.33
2025-06-30 00:00:00,40487.39
2025-06-27 00:00:00,40150.79
2025-06-26 00:00:00,39584.58
2025-06-25 00:00:00,38942.07
2025-06-24 00:00:00,38790.56
2025-06-23 00:00:00,38354.09
2025-06-20 00:00:00,38403.23
2025-06-19 00:00:00,38488.34
2025-06-18 00:00:00,38885.15
2025-06-17 00:00:00,38536.74
2025-06-16 00:00:00,38311.33
2025-06-13 00:00:00,37834.25
2025-06-12 00:00:00,38173.09
2025-06-11 00:00:00,38421.19
2025-06-10 00:00:00,38211.51
2025-06-09 00:00:00,38088.57
2025-06-06 00:00:00,37741.61
2025-06-05 00:00:00,37554.49
2025-06-04 00:00:00,37747.45
2025-06-03 00:00:00,37446.81
2025-06-02 00:00:00,37470.67
2025-05-30 00:00:00,37965.1
2025-05-29 00:00:00,38432.98
2025-05-28 00:00:00,37722.4
2025-05-27 00:00:00,37724.11
2025-05-26 00:00:00,37531.53
2025-05-23 00:00:00,37160.47
2025-05-22 00:00:00,36985.87
2025-05-21 00:00:00,37298.98
2025-05-20 00:00:00,37529.49
2025-05-19 00:00:00,37498.63
2025-05-16 00:00:00,37753.72
2025-05-15 00:00:00,37755.51
2025-05-14 00:00:00,38128.13
2025-05-13 00:00:00,38183.26
2025-05-12 00:00:00,37644.26
2025-05-09 00:00:00,37503.33
2025-05-08 00:00:00,36928.63
2025-05-07 00:00:00,36779.66
2025-05-02 00:00:00,36830.69
2025-05-01 00:00:00,36452.3
2025-04-30 00:00:00,36045.38
2025-04-28 00:00:00,35839.99
2025-04-25 00:00:00,35705.74
2025-04-24 00:00:00,35039.15
2025-04-23 00:00:00,34868.63
2025-04-22 00:00:00,34220.6
2025-04-21 00:00:00,34279.92
2025-04-18 00:00:00,34730.28
2025-04-17 00:00:00,34377.6
2025-04-16 00:00:00,33920.4
2025-04-15 00:00:00,34267.54
2025-04-14 00:00:00,33982.36
2025-04-11 00:00:00,33585.58
2025-04-10 00:00:00,34609.0
2025-04-09 00:00:00,31714.03
2025-04-08 00:00:00,33012.58
2025-04-07 00:00:00,31136.58
2025-04-04 00:00:00,33780.58
2025-04-03 00:00:00,34735.93
2025-04-02 00:00:00,35725.87
2025-04-01 00:00:00,35624.48
2025-03-31 00:00:00,35617.56
2025-03-28 00:00:00,37120.33
2025-03-27 00:00:00,37799.97
2025-03-26 00:00:00,38027.29
2025-03-25 00:00:00,37780.54
2025-03-24 00:00:00,37608.49
2025-03-21 00:00:00,37677.06
2025-03-19 00:00:00,37751.88
2025-03-18 00:00:00,37845.42
2025-03-17 00:00:00,37396.52
2025-03-14 00:00:00,37053.1
2025-03-13 00:00:00,36790.03
2025-03-12 00:00:00,36819.09
2025-03-11 00:00:00,36793.11
2025-03-10 00:00:00,37028.27
2025-03-07 00:00:00,36887.17
2025-03-06 00:00:00,37704.93
2025-03-05 00:00:00,37418.24
2025-03-04 00:00:00,37331.18
2025-03-03 00:00:00,37785.47
2025-02-28 00:00:00,37155.5
2025-02-27 00:00:00,38256.17
2025-02-26 00:00:00,38142.37
2025-02-25 00:00:00,38237.79
2025-02-21 00:00:00,38776.94
2025-02-20 00:00:00,38678.04
2025-02-19 00:00:00,39164.61
2025-02-18 00:00:00,39270.4
2025-02-17 00:00:00,39174.25
2025-02-14 00:00:00,39149.43
2025-02-13 00:00:00,39461.47
2025-02-12 00:00:00,38963.7
2025-02-10 00:00:00,38801.17
2025-02-07 00:00:00,38787.02
2025-02-06 00:00:00,39066.53
2025-02-05 00:00:00,38831.48
2025-02-04 00:00:00,38798.37
2025-02-03 00:00:00,38520.09
2025-01-31 00:00:00,39572.49
2025-01-30 00:00:00,39513.97
2025-01-29 00:00:00,39414.78
2025-01-28 00:00:00,39016.87
2025-01-27 00:00:00,39565.8
2025-01-24 00:00:00,39931.98
2025-01-23 00:00:00,39958.87
2025-01-22 00:00:00,39646.25
2025-01-21 00:00:00,39027.98
2025-01-20 00:00:00,38902.5
2025-01-17 00:00:00,38451.46
2025-01-16 00:00:00,38572.6
2025-01-15 00:00:00,38444.58
2025-01-14 00:00:00,38474.3
2025-01-10 00:00:00,39190.4
2025-01-09 00:00:00,39605.09
2025-01-08 00:00:00,39981.06
2025-01-07 00:00:00,40083.3
2025-01-06 00:00:00,39307.05
2024-12-30 00:00:00,39894.54
2024-12-27 00:00:00,40281.16
2024-12-26 00:00:00,39568.06
2024-12-25 00:00:00,39130.43
2024-12-24 00:00:00,39036.85
2024-12-23 00:00:00,39161.34
2024-12-20 00:00:00,38701.9
2024-12-19 00:00:00,38813.58
2024-12-18 00:00:00,39081.71
2024-12-17 00:00:00,39364.68
2024-12-16 00:00:00,39457.49
2024-12-13 00:00:00,39470.44
2024-12-12 00:00:00,39849.14
2024-12-11 00:00:00,39372.23
2024-12-10 00:00:00,39367.58
2024-12-09 00:00:00,39160.5
2024-12-06 00:00:00,39091.17
2024-12-05 00:00:00,39395.6
2024-12-04 00:00:00,39276.39
2024-12-03 00:00:00,39248.86
2024-12-02 00:00:00,38513.02
2024-11-29 00:00:00,38208.03
2024-11-28 00:00:00,38349.06
2024-11-27 00:00:00,38134.97
2024-11-26 00:00:00,38442.0
2024-11-25 00:00:00,38780.14
2024-11-22 00:00:00,38283.85
2024-11-21 00:00:00,38026.17
2024-11-20 00:00:00,38352.34
2024-11-19 00:00:00,38414.43
2024-11-18 00:00:00,38220.85
2024-11-15 00:00:00,38642.91
2024-11-14 00:00:00,38535.7
2024-11-13 00:00:00,38721.66
2024-11-12 00:00:00,39376.09
2024-11-11 00:00:00,39533.32
2024-11-08 00:00:00,39500.37
2024-11-07 00:00:00,39381.41
2024-11-06 00:00:00,39480.67
2024-11-05 00:00:00,38474.9
2024-11-01 00:00:00,38053.67
2024-10-31 00:00:00,39081.25
2024-10-30 00:00:00,39277.39
2024-10-29 00:00:00,38903.68
2024-10-28 00:00:00,38605.53
2024-10-25 00:00:00,37913.92
2024-10-24 00:00:00,38143.29
2024-10-23 00:00:00,38104.86
2024-10-22 00:00:00,38411.96
2024-10-21 00:00:00,38954.6
2024-10-18 00:00:00,38981.75
2024-10-17 00:00:00,38911.19
2024-10-16 00:00:00,39180.3
2024-10-15 00:00:00,39910.55
2024-10-11 00:00:00,39605.8
2024-10-10 00:00:00,39380.89
2024-10-09 00:00:00,39277.96
2024-10-08 00:00:00,38937.54
2024-10-07 00:00:00,39332.74
2024-10-04 00:00:00,38635.62
2024-10-03 00:00:00,38552.06
2024-10-02 00:00:00,37808.76
2024-10-01 00:00:00,38651.97
2024-09-30 00:00:00,37919.55
2024-09-27 00:00:00,39829.56
2024-09-26 00:00:00,38925.63
2024-09-25 00:00:00,37870.26
2024-09-24 00:00:00,37940.59
2024-09-20 00:00:00,37723.91
2024-09-19 00:00:00,37155.33
2024-09-18 00:00:00,36380.17
2024-09-17 00:00:00,36203.22
2024-09-13 00:00:00,36581.76
2024-09-12 00:00:00,36833.27
2024-09-11 00:00:00,35619.77
2024-09-10 00:00:00,36159.16
2024-09-09 00:00:00,36215.75
2024-09-06 00:00:00,36391.47
2024-09-05 00:00:00,36657.09
2024-09-04 00:00:00,37047.61
2024-09-03 00:00:00,38686.31
2024-09-02 00:00:00,38700.87
2024-08-30 00:00:00,38647.75
2024-08-29 00:00:00,38362.53
2024-08-28 00:00:00,38371.76
2024-08-27 00:00:00,38288.62
2024-08-26 00:00:00,38110.22
2024-08-23 00:00:00,38364.27
2024-08-22 00:00:00,38211.01
2024-08-21 00:00:00,37951.8
2024-08-20 00:00:00,38062.92
2024-08-19 00:00:00,37388.62
2024-08-16 00:00:00,38062.67
2024-08-15 00:00:00,36726.64
2024-08-14 00:00:00,36442.43
2024-08-13 00:00:00,36232.51
2024-08-09 00:00:00,35025.0
2024-08-08 00:00:00,34831.15
2024-08-07 00:00:00,35089.62
2024-08-06 00:00:00,34675.46
2024-08-05 00:00:00,31458.42
2024-08-02 00:00:00,35909.7
2024-08-01 00:00:00,38126.33
2024-07-31 00:00:00,39101.82
2024-07-30 00:00:00,38525.95
2024-07-29 00:00:00,38468.63
2024-07-26 00:00:00,37667.41
2024-07-25 00:00:00,37869.51
2024-07-24 00:00:00,39154.85
2024-07-23 00:00:00,39594.39
2024-07-22 00:00:00,39599.0
2024-07-19 00:00:00,40063.79
2024-07-18 00:00:00,40126.35
2024-07-17 00:00:00,41097.69
2024-07-16 00:00:00,41275.08
2024-07-12 00:00:00,41190.68
2024-07-11 00:00:00,42224.02
2024-07-10 00:00:00,41831.99
2024-07-09 00:00:00,41580.17
2024-07-08 00:00:00,40780.7
2024-07-05 00:00:00,40912.37
2024-07-04 00:00:00,40913.65
2024-07-03 00:00:00,40580.76
2024-07-02 00:00:00,40074.69
2024-07-01 00:00:00,39631.06
2024-06-28 00:00:00,39583.08
2024-06-27 00:00:00,39341.54
2024-06-26 00:00:00,39667.07
2024-06-25 00:00:00,39173.15
2024-06-24 00:00:00,38804.65
2024-06-21 00:00:00,38596.47
2024-06-20 00:00:00,38633.02
2024-06-19 00:00:00,38570.76
2024-06-18 00:00:00,38482.11
2024-06-17 00:00:00,38102.44
2024-06-14 00:00:00,38814.56
2024-06-13 00:00:00,38720.47
2024-06-12 00:00:00,38876.71
2024-06-11 00:00:00,39134.79
2024-06-10 00:00:00,39038.16
2024-06-07 00:00:00,38683.93
2024-06-06 00:00:00,38703.51
2024-06-05 00:00:00,38490.17
2024-06-04 00:00:00,38837.46
2024-06-03 00:00:00,38923.03
2024-05-31 00:00:00,38487.9
2024-05-30 00:00:00,38054.13
2024-05-29 00:00:00,38556.87
2024-05-28 00:00:00,38855.37
2024-05-27 00:00:00,38900.02
2024-05-24 00:00:00,38646.11
2024-05-23 00:00:00,39103.22
2024-05-22 00:00:00,38617.1
2024-05-21 00:00:00,38946.93
2024-05-20 00:00:00,39069.68
2024-05-17 00:00:00,38787.38
2024-05-16 00:00:00,38920.26
2024-05-15 00:00:00,38385.73
2024-05-14 00:00:00,38356.06
2024-05-13 00:00:00,38179.46
2024-05-10 00:00:00,38229.11
2024-05-09 00:00:00,38073.98
2024-05-08 00:00:00,38202.37
2024-05-07 00:00:00,38835.1
2024-05-02 00:00:00,38236.07
2024-05-01 00:00:00,38274.05
2024-04-30 00:00:00,38405.66
2024-04-26 00:00:00,37934.76
2024-04-25 00:00:00,37628.48
2024-04-24 00:00:00,38460.08
2024-04-23 00:00:00,37552.16
2024-04-22 00:00:00,37438.61
2024-04-19 00:00:00,37068.35
2024-04-18 00:00:00,38079.7
2024-04-17 00:00:00,37961.8
2024-04-16 00:00:00,38471.2
2024-04-15 00:00:00,39232.8
2024-04-12 00:00:00,39523.55
2024-04-11 00:00:00,39442.63
2024-04-10 00:00:00,39581.81
2024-04-09 00:00:00,39773.13
2024-04-08 00:00:00,39347.04
2024-04-05 00:00:00,38992.08
2024-04-04 00:00:00,39773.14
2024-04-03 00:00:00,39451.85
2024-04-02 00:00:00,39838.91
2024-04-01 00:00:00,39803.09
2024-03-29 00:00:00,40369.44
2024-03-28 00:00:00,40168.07
2024-03-27 00:00:00,40762.73
2024-03-26 00:00:00,40398.03
2024-03-25 00:00:00,40414.12
2024-03-22 00:00:00,40888.43
2024-03-21 00:00:00,40815.66
2024-03-19 00:00:00,40003.6
2024-03-18 00:00:00,39740.44
2024-03-15 00:00:00,38707.64
2024-03-14 00:00:00,38807.38
2024-03-13 00:00:00,38695.97
2024-03-12 00:00:00,38797.51
2024-03-11 00:00:00,38820.49
2024-03-08 00:00:00,39688.94
2024-03-07 00:00:00,39598.71
2024-03-06 00:00:00,40090.78
2024-03-05 00:00:00,40097.63
2024-03-04 00:00:00,40109.23
2024-03-01 00:00:00,39910.82
2024-02-29 00:00:00,39166.19
2024-02-28 00:00:00,39208.03
2024-02-27 00:00:00,39239.52
2024-02-26 00:00:00,39233.71
2024-02-22 00:00:00,39098.68
2024-02-21 00:00:00,38262.16
2024-02-20 00:00:00,38363.61
2024-02-19 00:00:00,38470.38
2024-02-16 00:00:00,38487.24
2024-02-15 00:00:00,38157.94
2024-02-14 00:00:00,37703.32
2024-02-13 00:00:00,37963.97
2024-02-09 00:00:00,36897.42
2024-02-08 00:00:00,36863.28
2024-02-07 00:00:00,36119.92
2024-02-06 00:00:00,36160.66
2024-02-05 00:00:00,36354.16
2024-02-02 00:00:00,36158.02
2024-02-01 00:00:00,36011.46
2024-01-31 00:00:00,36286.71
2024-01-30 00:00:00,36065.86
2024-01-29 00:00:00,36026.94
2024-01-26 00:00:00,35751.07
2024-01-25 00:00:00,36236.47
2024-01-24 00:00:00,36226.48
2024-01-23 00:00:00,36517.57
2024-01-22 00:00:00,36546.95
2024-01-19 00:00:00,35963.27
2024-01-18 00:00:00,35466.17
2024-01-17 00:00:00,35477.75
2024-01-16 00:00:00,35619.18
2024-01-15 00:00:00,35901.79
2024-01-12 00:00:00,35577.11
2024-01-11 00:00:00,35049.86
2024-01-10 00:00:00,34441.72
2024-01-09 00:00:00,33763.18
2024-01-05 00:00:00,33377.42
2024-01-04 00:00:00,33288.29
2023-12-29 00:00:00,33464.17
2023-12-28 00:00:00,33539.62
2023-12-27 00:00:00,33681.24
2023-12-26 00:00:00,33305.85
2023-12-25 00:00:00,33254.03
2023-12-22 00:00:00,33169.05
2023-12-21 00:00:00,33140.47
2023-12-20 00:00:00,33675.94
2023-12-19 00:00:00,33219.39
2023-12-18 00:00:00,32758.98
2023-12-15 00:00:00,32970.55
2023-12-14 00:00:00,32686.25
2023-12-13 00:00:00,32926.35
2023-12-12 00:00:00,32843.7
2023-12-11 00:00:00,32791.8
2023-12-08 00:00:00,32307.86
2023-12-07 00:00:00,32858.31
2023-12-06 00:00:00,33445.9
2023-12-05 00:00:00,32775.82
2023-12-04 00:00:00,33231.27
2023-12-01 00:00:00,33431.51
2023-11-30 00:00:00,33486.89
2023-11-29 00:00:00,33321.22
2023-11-28 00:00:00,33408.39
2023-11-27 00:00:00,33447.67
2023-11-24 00:00:00,33625.53
2023-11-22 00:00:00,33451.83
2023-11-21 00:00:00,33354.14
2023-11-20 00:00:00,33388.03
2023-11-17 00:00:00,33585.2
2023-11-16 00:00:00,33424.41
2023-11-15 00:00:00,33519.7
2023-11-14 00:00:00,32695.93
2023-11-13 00:00:00,32585.11
2023-11-10 00:00:00,32568.11
2023-11-09 00:00:00,32646.46
2023-11-08 00:00:00,32166.48
2023-11-07 00:00:00,32271.82
2023-11-06 00:00:00,32708.48
2023-11-02 00:00:00,31949.89
2023-11-01 00:00:00,31601.65
2023-10-31 00:00:00,30858.85
2023-10-30 00:00:00,30696.96
2023-10-27 00:00:00,30991.69
2023-10-26 00:00:00,30601.78
2023-10-25 00:00:00,31269.92
2023-10-24 00:00:00,31062.35
2023-10-23 00:00:00,30999.55
2023-10-20 00:00:00,31259.36
2023-10-19 00:00:00,31430.62
2023-10-18 00:00:00,32042.25
2023-10-17 00:00:00,32040.29
2023-10-16 00:00:00,31659.03
2023-10-13 00:00:00,32315.99
2023-10-12 00:00:00,32494.66
2023-10-11 00:00:00,31936.51
2023-10-10 00:00:00,31746.53
2023-10-06 00:00:00,30994.67
2023-10-05 00:00:00,31075.36
2023-10-04 00:00:00,30526.88
2023-10-03 00:00:00,31237.94
2023-10-02 00:00:00,31759.88
2023-09-29 00:00:00,31857.62
2023-09-28 00:00:00,31872.52
2023-09-27 00:00:00,32371.9
2023-09-26 00:00:00,32315.05
2023-09-25 00:00:00,32678.62
2023-09-22 00:00:00,32402.41
2023-09-21 00:00:00,32571.03
2023-09-20 00:00:00,33023.78
2023-09-19 00:00:00,33242.59
2023-09-15 00:00:00,33533.09
2023-09-14 00:00:00,33168.1
2023-09-13 00:00:00,32706.52
2023-09-12 00:00:00,32776.37
2023-09-11 00:00:00,32467.76
2023-09-08 00:00:00,32606.84
2023-09-07 00:00:00,32991.08
2023-09-06 00:00:00,33241.02
2023-09-05 00:00:00,33036.76
2023-09-04 00:00:00,32939.18
2023-09-01 00:00:00,32710.62
2023-08-31 00:00:00,32619.34
2023-08-30 00:00:00,32333.46
2023-08-29 00:00:00,32226.97
2023-08-28 00:00:00,32169.99
2023-08-25 00:00:00,31624.28
2023-08-24 00:00:00,32287.21
2023-08-23 00:00:00,32010.26
2023-08-22 00:00:00,31856.71
2023-08-21 00:00:00,31565.64
2023-08-18 00:00:00,31450.76
2023-08-17 00:00:00,31626.0
2023-08-16 00:00:00,31766.82
2023-08-15 00:00:00,32238.89
2023-08-14 00:00:00,32059.91
2023-08-10 00:00:00,32473.65
2023-08-09 00:00:00,32204.33
2023-08-08 00:00:00,32377.29
2023-08-07 00:00:00,32254.56
2023-08-04 00:00:00,32192.75
2023-08-03 00:00:00,32159.28
2023-08-02 00:00:00,32707.69
2023-08-01 00:00:00,33476.58
2023-07-31 00:00:00,33172.22
2023-07-28 00:00:00,32759.23
2023-07-27 00:00:00,32891.16
2023-07-26 00:00:00,32668.34
2023-07-25 00:00:00,32682.51
2023-07-24 00:00:00,32700.94
2023-07-21 00:00:00,32304.25
2023-07-20 00:00:00,32490.52
2023-07-19 00:00:00,32896.03
2023-07-18 00:00:00,32493.89
2023-07-14 00:00:00,32391.26
2023-07-13 00:00:00,32419.33
2023-07-12 00:00:00,31943.93
2023-07-11 00:00:00,32203.57
2023-07-10 00:00:00,32189.73
2023-07-07 00:00:00,32388.42
2023-07-06 00:00:00,32773.02
2023-07-05 00:00:00,33338.7
2023-07-04 00:00:00,33422.52
2023-07-03 00:00:00,33753.33
2023-06-30 00:00:00,33189.04
2023-06-29 00:00:00,33234.14
2023-06-28 00:00:00,33193.99
2023-06-27 00:00:00,32538.33
2023-06-26 00:00:00,32698.81
2023-06-23 00:00:00,32781.54
2023-06-22 00:00:00,33264.88
2023-06-21 00:00:00,33575.14
2023-06-20 00:00:00,33388.91
2023-06-19 00:00:00,33370.42
2023-06-16 00:00:00,33706.08
2023-06-15 00:00:00,33485.49
2023-06-14 00:00:00,33502.42
2023-06-13 00:00:00,33018.65
2023-06-12 00:00:00,32434.0
2023-06-09 00:00:00,32265.17
2023-06-08 00:00:00,31641.27
2023-06-07 00:00:00,31913.74
2023-06-06 00:00:00,32506.78
2023-06-05 00:00:00,32217.43
2023-06-02 00:00:00,31524.22
2023-06-01 00:00:00,31148.01
2023-05-31 00:00:00,30887.88
2023-05-30 00:00:00,31328.16
2023-05-29 00:00:00,31233.54
2023-05-26 00:00:00,30916.31
2023-05-25 00:00:00,30801.13
2023-05-24 00:00:00,30682.68
2023-05-23 00:00:00,30957.77
2023-05-22 00:00:00,31086.82
2023-05-19 00:00:00,30808.35
2023-05-18 00:00:00,30573.93
2023-05-17 00:00:00,30093.59
2023-05-16 00:00:00,29842.99
2023-05-15 00:00:00,29626.34
2023-05-12 00:00:00,29388.3
2023-05-11 00:00:00,29126.72
2023-05-10 00:00:00,29122.18
2023-05-09 00:00:00,29242.82
2023-05-08 00:00:00,28949.88
2023-05-02 00:00:00,29157.95
2023-05-01 00:00:00,29123.18
2023-04-28 00:00:00,28856.44
2023-04-27 00:00:00,28457.68
2023-04-26 00:00:00,28416.47
2023-04-25 00:00:00,28620.07
2023-04-24 00:00:00,28593.52
2023-04-21 00:00:00,28564.37
2023-04-20 00:00:00,28657.57
2023-04-19 00:00:00,28606.76
2023-04-18 00:00:00,28658.83
2023-04-17 00:00:00,28514.78
2023-04-14 00:00:00,28493.47
2023-04-13 00:00:00,28156.97
2023-04-12 00:00:00,28082.7
2023-04-11 00:00:00,27923.37
2023-04-10 00:00:00,27633.66
2023-04-07 00:00:00,27518.31
2023-04-06 00:00:00,27472.63
2023-04-05 00:00:00,27813.26
2023-04-04 00:00:00,28287.42
2023-04-03 00:00:00,28188.15
2023-03-31 00:00:00,28041.48
2023-03-30 00:00:00,27782.93
2023-03-29 00:00:00,27883.78
2023-03-28 00:00:00,27518.25
2023-03-27 00:00:00,27476.87
2023-03-24 00:00:00,27385.25
2023-03-23 00:00:00,27419.61
2023-03-22 00:00:00,27466.61
2023-03-20 00:00:00,26945.67
2023-03-17 00:00:00,27333.79
2023-03-16 00:00:00,27010.61
2023-03-15 00:00:00,27229.48
2023-03-14 00:00:00,27222.04
2023-03-13 00:00:00,27832.96
2023-03-10 00:00:00,28143.97
2023-03-09 00:00:00,28623.15
2023-03-08 00:00:00,28444.19
2023-03-07 00:00:00,28309.16
2023-03-06 00:00:00,28237.78
2023-03-03 00:00:00,27927.47
2023-03-02 00:00:00,27498.87
2023-03-01 00:00:00,27516.53
2023-02-28 00:00:00,27445.56
2023-02-27 00:00:00,27423.96
2023-02-24 00:00:00,27453.48
2023-02-22 00:00:00,27104.32
2023-02-21 00:00:00,27473.1
2023-02-20 00:00:00,27531.94
2023-02-17 00:00:00,27513.13
2023-02-16 00:00:00,27696.44
2023-02-15 00:00:00,27501.86
2023-02-14 00:00:00,27602.77
2023-02-13 00:00:00,27427.32
2023-02-10 00:00:00,27670.98
2023-02-09 00:00:00,27584.35
2023-02-08 00:00:00,27606.46
2023-02-07 00:00:00,27685.47
2023-02-06 00:00:00,27693.65
2023-02-03 00:00:00,27509.46
2023-02-02 00:00:00,27402.05
2023-02-01 00:00:00,27346.88
2023-01-31 00:00:00,27327.11
2023-01-30 00:00:00,27433.4
2023-01-27 00:00:00,27382.56
2023-01-26 00:00:00,27362.75
2023-01-25 00:00:00,27395.01
2023-01-24 00:00:00,27299.19
2023-01-23 00:00:00,26906.04
2023-01-20 00:00:00,26553.53
2023-01-19 00:00:00,26405.23
2023-01-18 00:00:00,26791.12
2023-01-17 00:00:00,26138.68
2023-01-16 00:00:00,25822.32
2023-01-13 00:00:00,26119.52
2023-01-12 00:00:00,26449.82
2023-01-11 00:00:00,26446.0
2023-01-10 00:00:00,26175.56
2023-01-06 00:00:00,25973.85
2023-01-05 00:00:00,25820.8
2023-01-04 00:00:00,25716.86
2022-12-30 00:00:00,26094.5
2022-12-29 00:00:00,26093.67
2022-12-28 00:00:00,26340.5
2022-12-27 00:00:00,26447.87
2022-12-26 00:00:00,26405.87
2022-12-23 00:00:00,26235.25
2022-12-22 00:00:00,26507.87
2022-12-21 00:00:00,26387.72
2022-12-20 00:00:00,26568.03
2022-12-19 00:00:00,27237.64
2022-12-16 00:00:00,27527.12
2022-12-15 00:00:00,28051.7
2022-12-14 00:00:00,28156.21
2022-12-13 00:00:00,27954.85
2022-12-12 00:00:00,27842.33
2022-12-09 00:00:00,27901.01
2022-12-08 00:00:00,27574.43
2022-12-07 00:00:00,27686.4
2022-12-06 00:00:00,27885.87
2022-12-05 00:00:00,27820.4
2022-12-02 00:00:00,27777.9
2022-12-01 00:00:00,28226.08
2022-11-30 00:00:00,27968.99
2022-11-29 00:00:00,28027.84
2022-11-28 00:00:00,28162.83
2022-11-25 00:00:00,28283.03
2022-11-24 00:00:00,28383.09
2022-11-22 00:00:00,28115.74
2022-11-21 00:00:00,27944.79
2022-11-18 00:00:00,27899.77
2022-11-17 00:00:00,27930.57
2022-11-16 00:00:00,28028.3
2022-11-15 00:00:00,27990.17
2022-11-14 00:00:00,27963.47
2022-11-11 00:00:00,28263.57
2022-11-10 00:00:00,27446.1
