指标名称,标普500：收盘价（日）
指标编码,GM0000000320
2026-01-13 00:00:00,6963.74
2026-01-12 00:00:00,6977.27
2026-01-09 00:00:00,6967.18
2026-01-08 00:00:00,6921.46
2026-01-07 00:00:00,6920.93
2026-01-06 00:00:00,6944.82
2026-01-05 00:00:00,6902.05
2026-01-02 00:00:00,6858.47
2026-01-01 00:00:00,6845.5
2025-12-31 00:00:00,6845.5
2025-12-30 00:00:00,6896.24
2025-12-29 00:00:00,6905.74
2025-12-26 00:00:00,6929.94
2025-12-25 00:00:00,6932.05
2025-12-24 00:00:00,6932.05
2025-12-23 00:00:00,6909.79
2025-12-22 00:00:00,6878.49
2025-12-19 00:00:00,6834.5
2025-12-18 00:00:00,6774.76
2025-12-17 00:00:00,6721.43
2025-12-16 00:00:00,6800.26
2025-12-15 00:00:00,6816.51
2025-12-12 00:00:00,6827.41
2025-12-11 00:00:00,6901.0
2025-12-10 00:00:00,6886.68
2025-12-09 00:00:00,6840.51
2025-12-08 00:00:00,6846.51
2025-12-05 00:00:00,6870.4
2025-12-04 00:00:00,6857.12
2025-12-03 00:00:00,6849.72
2025-12-02 00:00:00,6829.37
2025-12-01 00:00:00,6812.63
2025-11-28 00:00:00,6849.09
2025-11-27 00:00:00,6812.61
2025-11-26 00:00:00,6812.61
2025-11-25 00:00:00,6765.88
2025-11-24 00:00:00,6705.12
2025-11-21 00:00:00,6602.99
2025-11-20 00:00:00,6538.76
2025-11-19 00:00:00,6642.16
2025-11-18 00:00:00,6617.32
2025-11-17 00:00:00,6672.41
2025-11-14 00:00:00,6734.11
2025-11-13 00:00:00,6737.49
2025-11-12 00:00:00,6850.92
2025-11-11 00:00:00,6846.61
2025-11-10 00:00:00,6832.43
2025-11-07 00:00:00,6728.8
2025-11-06 00:00:00,6716.66
2025-11-05 00:00:00,6796.29
2025-11-04 00:00:00,6771.55
2025-11-03 00:00:00,6851.97
2025-10-31 00:00:00,6840.2
2025-10-30 00:00:00,6822.34
2025-10-29 00:00:00,6890.59
2025-10-28 00:00:00,6890.89
2025-10-27 00:00:00,6875.16
2025-10-24 00:00:00,6791.69
2025-10-23 00:00:00,6738.44
2025-10-22 00:00:00,6699.4
2025-10-21 00:00:00,6735.35
2025-10-20 00:00:00,6735.13
2025-10-17 00:00:00,6664.01
2025-10-16 00:00:00,6629.07
2025-10-15 00:00:00,6671.06
2025-10-14 00:00:00,6644.31
2025-10-13 00:00:00,6654.72
2025-10-10 00:00:00,6552.51
2025-10-09 00:00:00,6735.11
2025-10-08 00:00:00,6753.72
2025-10-07 00:00:00,6714.59
2025-10-06 00:00:00,6740.28
2025-10-03 00:00:00,6715.79
2025-10-02 00:00:00,6715.35
2025-10-01 00:00:00,6711.2
2025-09-30 00:00:00,6688.46
2025-09-29 00:00:00,6661.21
2025-09-26 00:00:00,6643.7
2025-09-25 00:00:00,6604.72
2025-09-24 00:00:00,6637.97
2025-09-23 00:00:00,6656.92
2025-09-22 00:00:00,6693.75
2025-09-19 00:00:00,6664.36
2025-09-18 00:00:00,6631.96
2025-09-17 00:00:00,6600.35
2025-09-16 00:00:00,6606.76
2025-09-15 00:00:00,6615.28
2025-09-12 00:00:00,6584.29
2025-09-11 00:00:00,6587.47
2025-09-10 00:00:00,6532.04
2025-09-09 00:00:00,6512.61
2025-09-08 00:00:00,6495.15
2025-09-05 00:00:00,6481.5
2025-09-04 00:00:00,6502.08
2025-09-03 00:00:00,6448.26
2025-09-02 00:00:00,6415.54
2025-09-01 00:00:00,6460.26
2025-08-29 00:00:00,6460.26
2025-08-28 00:00:00,6501.86
2025-08-27 00:00:00,6481.4
2025-08-26 00:00:00,6465.94
2025-08-25 00:00:00,6439.32
2025-08-22 00:00:00,6466.91
2025-08-21 00:00:00,6370.17
2025-08-20 00:00:00,6395.78
2025-08-19 00:00:00,6411.37
2025-08-18 00:00:00,6449.15
2025-08-15 00:00:00,6449.8
2025-08-14 00:00:00,6468.54
2025-08-13 00:00:00,6466.58
2025-08-12 00:00:00,6445.76
2025-08-11 00:00:00,6373.45
2025-08-08 00:00:00,6389.45
2025-08-07 00:00:00,6340.0
2025-08-06 00:00:00,6345.06
2025-08-05 00:00:00,6299.19
2025-08-04 00:00:00,6329.94
2025-08-01 00:00:00,6238.01
2025-07-31 00:00:00,6339.39
2025-07-30 00:00:00,6362.9
2025-07-29 00:00:00,6370.86
2025-07-28 00:00:00,6389.77
2025-07-25 00:00:00,6388.64
2025-07-24 00:00:00,6363.35
2025-07-23 00:00:00,6358.91
2025-07-22 00:00:00,6309.62
2025-07-21 00:00:00,6305.6
2025-07-18 00:00:00,6296.79
2025-07-17 00:00:00,6297.36
2025-07-16 00:00:00,6263.7
2025-07-15 00:00:00,6243.76
2025-07-14 00:00:00,6268.56
2025-07-11 00:00:00,6259.75
2025-07-10 00:00:00,6280.46
2025-07-09 00:00:00,6263.26
2025-07-08 00:00:00,6225.52
2025-07-07 00:00:00,6229.98
2025-07-04 00:00:00,6279.35
2025-07-03 00:00:00,6279.35
2025-07-02 00:00:00,6227.42
2025-07-01 00:00:00,6198.01
2025-06-30 00:00:00,6204.95
2025-06-27 00:00:00,6173.07
2025-06-26 00:00:00,6141.02
2025-06-25 00:00:00,6092.16
2025-06-24 00:00:00,6092.18
2025-06-23 00:00:00,6025.17
2025-06-20 00:00:00,5967.84
2025-06-19 00:00:00,5980.87
2025-06-18 00:00:00,5980.87
2025-06-17 00:00:00,5982.72
2025-06-16 00:00:00,6033.11
2025-06-13 00:00:00,5976.97
2025-06-12 00:00:00,6045.26
2025-06-11 00:00:00,6022.24
2025-06-10 00:00:00,6038.81
2025-06-09 00:00:00,6005.88
2025-06-06 00:00:00,6000.36
2025-06-05 00:00:00,5939.3
2025-06-04 00:00:00,5970.81
2025-06-03 00:00:00,5970.37
2025-06-02 00:00:00,5935.94
2025-05-30 00:00:00,5911.69
2025-05-29 00:00:00,5912.17
2025-05-28 00:00:00,5888.55
2025-05-27 00:00:00,5921.54
2025-05-26 00:00:00,5802.82
2025-05-23 00:00:00,5802.82
2025-05-22 00:00:00,5842.01
2025-05-21 00:00:00,5844.61
2025-05-20 00:00:00,5940.46
2025-05-19 00:00:00,5963.6
2025-05-16 00:00:00,5958.38
2025-05-15 00:00:00,5916.93
2025-05-14 00:00:00,5892.58
2025-05-13 00:00:00,5886.55
2025-05-12 00:00:00,5844.19
2025-05-09 00:00:00,5659.91
2025-05-08 00:00:00,5663.94
2025-05-07 00:00:00,5631.28
2025-05-06 00:00:00,5606.91
2025-05-05 00:00:00,5650.38
2025-05-02 00:00:00,5686.67
2025-05-01 00:00:00,5604.14
2025-04-30 00:00:00,5569.06
2025-04-29 00:00:00,5560.83
2025-04-28 00:00:00,5528.75
2025-04-25 00:00:00,5525.21
2025-04-24 00:00:00,5484.77
2025-04-23 00:00:00,5375.86
2025-04-22 00:00:00,5287.76
2025-04-21 00:00:00,5158.2
2025-04-18 00:00:00,5282.7
2025-04-17 00:00:00,5282.7
2025-04-16 00:00:00,5275.7
2025-04-15 00:00:00,5396.63
2025-04-14 00:00:00,5405.97
2025-04-11 00:00:00,5363.36
2025-04-10 00:00:00,5268.05
2025-04-09 00:00:00,5456.9
2025-04-08 00:00:00,4982.77
2025-04-07 00:00:00,5062.25
2025-04-04 00:00:00,5074.08
2025-04-03 00:00:00,5396.52
2025-04-02 00:00:00,5670.97
2025-04-01 00:00:00,5633.07
2025-03-31 00:00:00,5611.85
2025-03-28 00:00:00,5580.94
2025-03-27 00:00:00,5693.31
2025-03-26 00:00:00,5712.2
2025-03-25 00:00:00,5776.65
2025-03-24 00:00:00,5767.57
2025-03-21 00:00:00,5667.56
2025-03-20 00:00:00,5662.89
2025-03-19 00:00:00,5675.29
2025-03-18 00:00:00,5614.66
2025-03-17 00:00:00,5675.12
2025-03-14 00:00:00,5638.94
2025-03-13 00:00:00,5521.52
2025-03-12 00:00:00,5599.3
2025-03-11 00:00:00,5572.07
2025-03-10 00:00:00,5614.56
2025-03-07 00:00:00,5770.2
2025-03-06 00:00:00,5738.52
2025-03-05 00:00:00,5842.63
2025-03-04 00:00:00,5778.15
2025-03-03 00:00:00,5849.72
2025-02-28 00:00:00,5954.5
2025-02-27 00:00:00,5861.57
2025-02-26 00:00:00,5956.06
2025-02-25 00:00:00,5955.25
2025-02-24 00:00:00,5983.27
2025-02-21 00:00:00,6013.13
2025-02-20 00:00:00,6117.52
2025-02-19 00:00:00,6144.15
2025-02-18 00:00:00,6129.58
2025-02-17 00:00:00,6114.63
2025-02-14 00:00:00,6114.63
2025-02-13 00:00:00,6115.07
2025-02-12 00:00:00,6051.97
2025-02-11 00:00:00,6068.5
2025-02-10 00:00:00,6066.44
2025-02-07 00:00:00,6025.99
2025-02-06 00:00:00,6082.52
2025-02-05 00:00:00,6062.52
2025-02-04 00:00:00,6038.0
2025-02-03 00:00:00,5995.79
2025-01-31 00:00:00,6039.0
2025-01-30 00:00:00,6071.72
2025-01-29 00:00:00,6039.29
2025-01-28 00:00:00,6067.71
2025-01-27 00:00:00,6013.9
2025-01-24 00:00:00,6101.24
2025-01-23 00:00:00,6118.71
2025-01-22 00:00:00,6086.37
2025-01-21 00:00:00,6049.24
2025-01-20 00:00:00,5996.66
2025-01-17 00:00:00,5996.66
2025-01-16 00:00:00,5937.34
2025-01-15 00:00:00,5949.91
2025-01-14 00:00:00,5842.91
2025-01-13 00:00:00,5836.22
2025-01-10 00:00:00,5827.04
2025-01-09 00:00:00,5918.25
2025-01-08 00:00:00,5918.25
2025-01-07 00:00:00,5909.03
2025-01-06 00:00:00,5975.38
2025-01-03 00:00:00,5942.47
2025-01-02 00:00:00,5868.55
2025-01-01 00:00:00,5881.63
2024-12-31 00:00:00,5881.63
2024-12-30 00:00:00,5906.94
2024-12-27 00:00:00,5970.84
2024-12-26 00:00:00,6037.59
2024-12-25 00:00:00,6040.04
2024-12-24 00:00:00,6040.04
2024-12-23 00:00:00,5974.07
2024-12-20 00:00:00,5930.85
2024-12-19 00:00:00,5867.08
2024-12-18 00:00:00,5872.16
2024-12-17 00:00:00,6050.61
2024-12-16 00:00:00,6074.08
2024-12-13 00:00:00,6051.09
2024-12-12 00:00:00,6051.25
2024-12-11 00:00:00,6084.19
2024-12-10 00:00:00,6034.91
2024-12-09 00:00:00,6052.85
2024-12-06 00:00:00,6088.76
2024-12-05 00:00:00,6075.11
2024-12-04 00:00:00,6086.49
2024-12-03 00:00:00,6049.47
2024-12-02 00:00:00,6047.15
2024-11-29 00:00:00,6032.38
2024-11-28 00:00:00,5998.74
2024-11-27 00:00:00,5998.74
2024-11-26 00:00:00,6021.63
2024-11-25 00:00:00,5987.37
2024-11-22 00:00:00,5969.34
2024-11-21 00:00:00,5948.71
2024-11-20 00:00:00,5917.11
2024-11-19 00:00:00,5916.98
2024-11-18 00:00:00,5893.62
2024-11-15 00:00:00,5869.1
2024-11-14 00:00:00,5949.87
2024-11-13 00:00:00,5985.38
2024-11-12 00:00:00,5983.99
2024-11-11 00:00:00,6001.35
2024-11-08 00:00:00,5995.54
2024-11-07 00:00:00,5973.1
2024-11-06 00:00:00,5929.04
2024-11-05 00:00:00,5782.76
2024-11-04 00:00:00,5712.69
2024-11-01 00:00:00,5728.8
2024-10-31 00:00:00,5705.45
2024-10-30 00:00:00,5813.67
2024-10-29 00:00:00,5832.92
2024-10-28 00:00:00,5823.52
2024-10-25 00:00:00,5808.12
2024-10-24 00:00:00,5809.86
2024-10-23 00:00:00,5797.42
2024-10-22 00:00:00,5851.2
2024-10-21 00:00:00,5853.98
2024-10-18 00:00:00,5864.67
2024-10-17 00:00:00,5841.47
2024-10-16 00:00:00,5842.47
2024-10-15 00:00:00,5815.26
2024-10-14 00:00:00,5859.85
2024-10-11 00:00:00,5815.03
2024-10-10 00:00:00,5780.05
2024-10-09 00:00:00,5792.04
2024-10-08 00:00:00,5751.13
2024-10-07 00:00:00,5695.94
2024-10-04 00:00:00,5751.07
2024-10-03 00:00:00,5699.94
2024-10-02 00:00:00,5709.54
2024-10-01 00:00:00,5708.75
2024-09-30 00:00:00,5762.48
2024-09-27 00:00:00,5738.17
2024-09-26 00:00:00,5745.37
2024-09-25 00:00:00,5722.26
2024-09-24 00:00:00,5732.93
2024-09-23 00:00:00,5718.57
2024-09-20 00:00:00,5702.55
2024-09-19 00:00:00,5713.64
2024-09-18 00:00:00,5618.26
2024-09-17 00:00:00,5634.58
2024-09-16 00:00:00,5633.09
2024-09-13 00:00:00,5626.02
2024-09-12 00:00:00,5595.76
2024-09-11 00:00:00,5554.13
2024-09-10 00:00:00,5495.52
2024-09-09 00:00:00,5471.05
2024-09-06 00:00:00,5408.42
2024-09-05 00:00:00,5503.41
2024-09-04 00:00:00,5520.07
2024-09-03 00:00:00,5528.93
2024-09-02 00:00:00,5648.4
2024-08-30 00:00:00,5648.4
2024-08-29 00:00:00,5591.96
2024-08-28 00:00:00,5592.18
2024-08-27 00:00:00,5625.8
2024-08-26 00:00:00,5616.84
2024-08-23 00:00:00,5634.61
2024-08-22 00:00:00,5570.64
2024-08-21 00:00:00,5620.85
2024-08-20 00:00:00,5597.12
2024-08-19 00:00:00,5608.25
2024-08-16 00:00:00,5554.25
2024-08-15 00:00:00,5543.22
2024-08-14 00:00:00,5455.21
2024-08-13 00:00:00,5434.43
2024-08-12 00:00:00,5344.39
2024-08-09 00:00:00,5344.16
2024-08-08 00:00:00,5319.31
2024-08-07 00:00:00,5199.5
2024-08-06 00:00:00,5240.03
2024-08-05 00:00:00,5186.33
2024-08-02 00:00:00,5346.56
2024-08-01 00:00:00,5446.68
2024-07-31 00:00:00,5522.3
2024-07-30 00:00:00,5436.44
2024-07-29 00:00:00,5463.54
2024-07-26 00:00:00,5459.1
2024-07-25 00:00:00,5399.22
2024-07-24 00:00:00,5427.13
2024-07-23 00:00:00,5555.74
2024-07-22 00:00:00,5564.41
2024-07-19 00:00:00,5505.0
2024-07-18 00:00:00,5544.59
2024-07-17 00:00:00,5588.27
2024-07-16 00:00:00,5667.2
2024-07-15 00:00:00,5631.22
2024-07-12 00:00:00,5615.35
2024-07-11 00:00:00,5584.54
2024-07-10 00:00:00,5633.91
2024-07-09 00:00:00,5576.98
2024-07-08 00:00:00,5572.85
2024-07-05 00:00:00,5566.75
2024-07-04 00:00:00,5537.02
2024-07-03 00:00:00,5537.02
2024-07-02 00:00:00,5509.01
2024-07-01 00:00:00,5475.09
2024-06-28 00:00:00,5460.48
2024-06-27 00:00:00,5482.87
2024-06-26 00:00:00,5477.9
2024-06-25 00:00:00,5469.3
2024-06-24 00:00:00,5447.87
2024-06-21 00:00:00,5464.62
2024-06-20 00:00:00,5473.17
2024-06-19 00:00:00,5487.03
2024-06-18 00:00:00,5487.97
2024-06-17 00:00:00,5473.23
2024-06-14 00:00:00,5431.6
2024-06-13 00:00:00,5433.74
2024-06-12 00:00:00,5421.03
2024-06-11 00:00:00,5375.32
2024-06-10 00:00:00,5360.79
2024-06-07 00:00:00,5346.99
2024-06-06 00:00:00,5352.96
2024-06-05 00:00:00,5354.03
2024-06-04 00:00:00,5291.34
2024-06-03 00:00:00,5283.4
2024-05-31 00:00:00,5277.51
2024-05-30 00:00:00,5235.95
2024-05-29 00:00:00,5266.95
2024-05-28 00:00:00,5306.04
2024-05-27 00:00:00,5304.72
2024-05-24 00:00:00,5304.72
2024-05-23 00:00:00,5267.84
2024-05-22 00:00:00,5307.01
2024-05-21 00:00:00,5321.41
2024-05-20 00:00:00,5308.13
2024-05-17 00:00:00,5303.27
2024-05-16 00:00:00,5297.61
2024-05-15 00:00:00,5308.15
2024-05-14 00:00:00,5246.68
2024-05-13 00:00:00,5221.42
2024-05-10 00:00:00,5222.68
2024-05-09 00:00:00,5214.08
2024-05-08 00:00:00,5187.67
2024-05-07 00:00:00,5187.7
2024-05-06 00:00:00,5180.74
2024-05-03 00:00:00,5127.79
2024-05-02 00:00:00,5064.2
2024-05-01 00:00:00,5018.39
2024-04-30 00:00:00,5035.69
2024-04-29 00:00:00,5116.17
2024-04-26 00:00:00,5099.96
2024-04-25 00:00:00,5048.42
2024-04-24 00:00:00,5071.63
2024-04-23 00:00:00,5070.55
2024-04-22 00:00:00,5010.6
2024-04-19 00:00:00,4967.23
2024-04-18 00:00:00,5011.12
2024-04-17 00:00:00,5022.21
2024-04-16 00:00:00,5051.41
2024-04-15 00:00:00,5061.82
2024-04-12 00:00:00,5123.41
2024-04-11 00:00:00,5199.06
2024-04-10 00:00:00,5160.64
2024-04-09 00:00:00,5209.91
2024-04-08 00:00:00,5202.39
2024-04-05 00:00:00,5204.34
2024-04-04 00:00:00,5147.21
2024-04-03 00:00:00,5211.49
2024-04-02 00:00:00,5205.81
2024-04-01 00:00:00,5243.77
2024-03-29 00:00:00,5254.35
2024-03-28 00:00:00,5254.35
2024-03-27 00:00:00,5248.49
2024-03-26 00:00:00,5203.58
2024-03-25 00:00:00,5218.19
2024-03-22 00:00:00,5234.18
2024-03-21 00:00:00,5241.53
2024-03-20 00:00:00,5224.62
2024-03-19 00:00:00,5178.51
2024-03-18 00:00:00,5149.42
2024-03-15 00:00:00,5117.09
2024-03-14 00:00:00,5150.48
2024-03-13 00:00:00,5165.31
2024-03-12 00:00:00,5175.27
2024-03-11 00:00:00,5117.94
2024-03-08 00:00:00,5123.69
2024-03-07 00:00:00,5157.36
2024-03-06 00:00:00,5104.76
2024-03-05 00:00:00,5078.65
2024-03-04 00:00:00,5130.95
2024-03-01 00:00:00,5137.08
2024-02-29 00:00:00,5096.27
2024-02-28 00:00:00,5069.76
2024-02-27 00:00:00,5078.18
2024-02-26 00:00:00,5069.53
2024-02-23 00:00:00,5088.8
2024-02-22 00:00:00,5087.03
2024-02-21 00:00:00,4981.8
2024-02-20 00:00:00,4975.51
2024-02-19 00:00:00,5005.57
2024-02-16 00:00:00,5005.57
2024-02-15 00:00:00,5029.73
2024-02-14 00:00:00,5000.62
2024-02-13 00:00:00,4953.17
2024-02-12 00:00:00,5021.84
2024-02-09 00:00:00,5026.61
2024-02-08 00:00:00,4997.91
2024-02-07 00:00:00,4995.06
2024-02-06 00:00:00,4954.23
2024-02-05 00:00:00,4942.81
2024-02-02 00:00:00,4958.61
2024-02-01 00:00:00,4906.19
2024-01-31 00:00:00,4845.65
2024-01-30 00:00:00,4924.97
2024-01-29 00:00:00,4927.93
2024-01-26 00:00:00,4890.97
2024-01-25 00:00:00,4894.16
2024-01-24 00:00:00,4868.55
2024-01-23 00:00:00,4864.6
2024-01-22 00:00:00,4850.43
2024-01-19 00:00:00,4839.81
2024-01-18 00:00:00,4780.94
2024-01-17 00:00:00,4739.21
2024-01-16 00:00:00,4765.98
2024-01-15 00:00:00,4783.83
2024-01-12 00:00:00,4783.83
2024-01-11 00:00:00,4780.24
2024-01-10 00:00:00,4783.45
2024-01-09 00:00:00,4756.5
2024-01-08 00:00:00,4763.54
2024-01-05 00:00:00,4697.24
2024-01-04 00:00:00,4688.68
2024-01-03 00:00:00,4704.81
2024-01-02 00:00:00,4742.83
2024-01-01 00:00:00,4769.83
2023-12-29 00:00:00,4769.83
2023-12-28 00:00:00,4783.35
2023-12-27 00:00:00,4781.58
2023-12-26 00:00:00,4774.75
2023-12-25 00:00:00,4754.63
2023-12-22 00:00:00,4754.63
2023-12-21 00:00:00,4746.75
2023-12-20 00:00:00,4698.35
2023-12-19 00:00:00,4768.37
2023-12-18 00:00:00,4740.56
2023-12-15 00:00:00,4719.19
2023-12-14 00:00:00,4719.55
2023-12-13 00:00:00,4707.09
2023-12-12 00:00:00,4643.7
2023-12-11 00:00:00,4622.44
2023-12-08 00:00:00,4604.37
2023-12-07 00:00:00,4585.59
2023-12-06 00:00:00,4549.34
2023-12-05 00:00:00,4567.18
2023-12-04 00:00:00,4569.78
2023-12-01 00:00:00,4594.63
2023-11-30 00:00:00,4567.8
2023-11-29 00:00:00,4550.58
2023-11-28 00:00:00,4554.89
2023-11-27 00:00:00,4550.43
2023-11-24 00:00:00,4559.34
2023-11-23 00:00:00,4556.62
2023-11-22 00:00:00,4556.62
2023-11-21 00:00:00,4538.19
2023-11-20 00:00:00,4547.38
2023-11-17 00:00:00,4514.02
2023-11-16 00:00:00,4508.24
2023-11-15 00:00:00,4502.88
2023-11-14 00:00:00,4495.7
2023-11-13 00:00:00,4411.55
2023-11-10 00:00:00,4415.24
2023-11-09 00:00:00,4347.35
2023-11-08 00:00:00,4382.78
2023-11-07 00:00:00,4378.38
2023-11-06 00:00:00,4365.98
2023-11-03 00:00:00,4358.34
2023-11-02 00:00:00,4317.78
2023-11-01 00:00:00,4237.86
2023-10-31 00:00:00,4193.8
2023-10-30 00:00:00,4166.82
2023-10-27 00:00:00,4117.37
2023-10-26 00:00:00,4137.23
2023-10-25 00:00:00,4186.77
2023-10-24 00:00:00,4247.68
2023-10-23 00:00:00,4217.04
2023-10-20 00:00:00,4224.16
2023-10-19 00:00:00,4278.0
2023-10-18 00:00:00,4314.6
2023-10-17 00:00:00,4373.2
2023-10-16 00:00:00,4373.63
2023-10-13 00:00:00,4327.78
2023-10-12 00:00:00,4349.34
2023-10-11 00:00:00,4376.95
2023-10-10 00:00:00,4358.24
2023-10-09 00:00:00,4335.66
2023-10-06 00:00:00,4308.5
2023-10-05 00:00:00,4258.19
2023-10-04 00:00:00,4263.75
2023-10-03 00:00:00,4229.45
2023-10-02 00:00:00,4288.39
2023-09-29 00:00:00,4288.05
2023-09-28 00:00:00,4299.7
2023-09-27 00:00:00,4276.29
2023-09-26 00:00:00,4273.53
2023-09-25 00:00:00,4337.44
2023-09-22 00:00:00,4320.06
2023-09-21 00:00:00,4330.0
2023-09-20 00:00:00,4402.08
2023-09-19 00:00:00,4443.95
2023-09-18 00:00:00,4453.53
2023-09-15 00:00:00,4450.32
2023-09-14 00:00:00,4505.1
2023-09-13 00:00:00,4467.44
2023-09-12 00:00:00,4461.9
2023-09-11 00:00:00,4487.46
2023-09-08 00:00:00,4457.49
2023-09-07 00:00:00,4451.14
2023-09-06 00:00:00,4465.48
2023-09-05 00:00:00,4496.83
2023-09-04 00:00:00,4515.77
2023-09-01 00:00:00,4515.77
2023-08-31 00:00:00,4507.66
2023-08-30 00:00:00,4514.87
2023-08-29 00:00:00,4497.63
2023-08-28 00:00:00,4433.31
2023-08-25 00:00:00,4405.71
2023-08-24 00:00:00,4375.68
2023-08-23 00:00:00,4436.01
2023-08-22 00:00:00,4387.55
2023-08-21 00:00:00,4399.77
2023-08-18 00:00:00,4369.71
2023-08-17 00:00:00,4370.36
2023-08-16 00:00:00,4404.33
2023-08-15 00:00:00,4437.86
2023-08-14 00:00:00,4489.72
2023-08-11 00:00:00,4464.05
2023-08-10 00:00:00,4468.83
2023-08-09 00:00:00,4467.71
2023-08-08 00:00:00,4499.38
2023-08-07 00:00:00,4518.44
2023-08-04 00:00:00,4478.03
2023-08-03 00:00:00,4501.89
2023-08-02 00:00:00,4513.39
2023-08-01 00:00:00,4576.73
2023-07-31 00:00:00,4588.96
2023-07-28 00:00:00,4582.23
2023-07-27 00:00:00,4537.41
2023-07-26 00:00:00,4566.75
2023-07-25 00:00:00,4567.46
2023-07-24 00:00:00,4554.64
2023-07-21 00:00:00,4536.34
2023-07-20 00:00:00,4534.87
2023-07-19 00:00:00,4565.72
2023-07-18 00:00:00,4554.98
2023-07-17 00:00:00,4522.79
2023-07-14 00:00:00,4505.42
2023-07-13 00:00:00,4510.04
2023-07-12 00:00:00,4472.16
2023-07-11 00:00:00,4439.26
2023-07-10 00:00:00,4409.53
2023-07-07 00:00:00,4398.95
2023-07-06 00:00:00,4411.59
2023-07-05 00:00:00,4446.82
2023-07-04 00:00:00,4455.59
2023-07-03 00:00:00,4455.59
2023-06-30 00:00:00,4450.38
2023-06-29 00:00:00,4396.44
2023-06-28 00:00:00,4376.86
2023-06-27 00:00:00,4378.41
2023-06-26 00:00:00,4328.82
2023-06-23 00:00:00,4348.33
2023-06-22 00:00:00,4381.89
2023-06-21 00:00:00,4365.69
2023-06-20 00:00:00,4388.71
2023-06-19 00:00:00,4409.59
2023-06-16 00:00:00,4409.59
2023-06-15 00:00:00,4425.84
2023-06-14 00:00:00,4372.59
2023-06-13 00:00:00,4369.01
2023-06-12 00:00:00,4338.93
2023-06-09 00:00:00,4298.86
2023-06-08 00:00:00,4293.93
2023-06-07 00:00:00,4267.52
2023-06-06 00:00:00,4283.85
2023-06-05 00:00:00,4273.79
2023-06-02 00:00:00,4282.37
2023-06-01 00:00:00,4221.02
2023-05-31 00:00:00,4179.83
2023-05-30 00:00:00,4205.52
2023-05-29 00:00:00,4205.45
2023-05-26 00:00:00,4205.45
2023-05-25 00:00:00,4151.28
2023-05-24 00:00:00,4115.24
2023-05-23 00:00:00,4145.58
2023-05-22 00:00:00,4192.63
2023-05-19 00:00:00,4191.98
2023-05-18 00:00:00,4198.05
2023-05-17 00:00:00,4158.77
2023-05-16 00:00:00,4109.9
2023-05-15 00:00:00,4136.28
2023-05-12 00:00:00,4124.08
2023-05-11 00:00:00,4130.62
2023-05-10 00:00:00,4137.64
2023-05-09 00:00:00,4119.17
2023-05-08 00:00:00,4138.12
2023-05-05 00:00:00,4136.25
2023-05-04 00:00:00,4061.22
2023-05-03 00:00:00,4090.75
2023-05-02 00:00:00,4119.58
2023-05-01 00:00:00,4167.87
2023-04-28 00:00:00,4169.48
2023-04-27 00:00:00,4135.35
2023-04-26 00:00:00,4055.99
2023-04-25 00:00:00,4071.63
2023-04-24 00:00:00,4137.04
2023-04-21 00:00:00,4133.52
2023-04-20 00:00:00,4129.79
2023-04-19 00:00:00,4154.52
2023-04-18 00:00:00,4154.87
2023-04-17 00:00:00,4151.32
2023-04-14 00:00:00,4137.64
2023-04-13 00:00:00,4146.22
2023-04-12 00:00:00,4091.95
2023-04-11 00:00:00,4108.94
2023-04-10 00:00:00,4109.11
2023-04-07 00:00:00,4105.02
2023-04-06 00:00:00,4105.02
2023-04-05 00:00:00,4090.38
2023-04-04 00:00:00,4100.6
2023-04-03 00:00:00,4124.51
2023-03-31 00:00:00,4109.31
2023-03-30 00:00:00,4050.83
2023-03-29 00:00:00,4027.81
2023-03-28 00:00:00,3971.27
2023-03-27 00:00:00,3977.53
2023-03-24 00:00:00,3970.99
2023-03-23 00:00:00,3948.72
2023-03-22 00:00:00,3936.97
2023-03-21 00:00:00,4002.87
2023-03-20 00:00:00,3951.57
2023-03-17 00:00:00,3916.64
2023-03-16 00:00:00,3960.28
2023-03-15 00:00:00,3891.93
2023-03-14 00:00:00,3920.56
2023-03-13 00:00:00,3855.76
2023-03-10 00:00:00,3861.59
2023-03-09 00:00:00,3918.32
2023-03-08 00:00:00,3992.01
2023-03-07 00:00:00,3986.37
2023-03-06 00:00:00,4048.42
2023-03-03 00:00:00,4045.64
2023-03-02 00:00:00,3981.35
2023-03-01 00:00:00,3951.39
2023-02-28 00:00:00,3970.15
2023-02-27 00:00:00,3982.24
2023-02-24 00:00:00,3970.04
2023-02-23 00:00:00,4012.32
2023-02-22 00:00:00,3991.05
2023-02-21 00:00:00,3997.34
2023-02-20 00:00:00,4079.09
2023-02-17 00:00:00,4079.09
2023-02-16 00:00:00,4090.41
2023-02-15 00:00:00,4147.6
2023-02-14 00:00:00,4136.13
2023-02-13 00:00:00,4137.29
2023-02-10 00:00:00,4090.46
2023-02-09 00:00:00,4081.5
2023-02-08 00:00:00,4117.86
2023-02-07 00:00:00,4164.0
2023-02-06 00:00:00,4111.08
2023-02-03 00:00:00,4136.48
2023-02-02 00:00:00,4179.76
2023-02-01 00:00:00,4119.21
2023-01-31 00:00:00,4076.6
2023-01-30 00:00:00,4017.77
2023-01-27 00:00:00,4070.56
2023-01-26 00:00:00,4060.43
2023-01-25 00:00:00,4016.22
2023-01-24 00:00:00,4016.95
