指标名称,Mysteel冶金焦国产价格指数：湿熄：现货价格指数：中国（日）
指标编码,ID00187989
2022-12-29 00:00:00,2877.3
2022-12-28 00:00:00,2874.3
2022-12-27 00:00:00,2874.3
2022-12-26 00:00:00,2874.3
2022-12-23 00:00:00,2874.3
2022-12-22 00:00:00,2851.8
2022-12-21 00:00:00,2773.3
2022-12-20 00:00:00,2773.3
2022-12-19 00:00:00,2773.3
2022-12-16 00:00:00,2773.3
2022-12-15 00:00:00,2773.3
2022-12-14 00:00:00,2773.3
2022-12-13 00:00:00,2773.3
2022-12-12 00:00:00,2773.3
2022-12-09 00:00:00,2768.2
2022-12-08 00:00:00,2677.2
2022-12-07 00:00:00,2676.7
2022-12-06 00:00:00,2676.7
2022-12-05 00:00:00,2676.7
2022-12-02 00:00:00,2673.3
2022-12-01 00:00:00,2583.7
2022-11-30 00:00:00,2577.7
2022-11-29 00:00:00,2577.7
2022-11-28 00:00:00,2566.9
2022-11-25 00:00:00,2566.9
2022-11-24 00:00:00,2566.9
2022-11-23 00:00:00,2502.9
2022-11-22 00:00:00,2502.9
2022-11-21 00:00:00,2502.9
2022-11-18 00:00:00,2502.9
2022-11-17 00:00:00,2496.8
2022-11-16 00:00:00,2497.0
2022-11-15 00:00:00,2509.1
2022-11-14 00:00:00,2509.1
2022-11-11 00:00:00,2509.1
2022-11-10 00:00:00,2512.4
2022-11-09 00:00:00,2593.1
2022-11-08 00:00:00,2593.1
2022-11-07 00:00:00,2631.5
2022-11-04 00:00:00,2668.7
2022-11-03 00:00:00,2698.1
2022-11-02 00:00:00,2712.7
2022-11-01 00:00:00,2753.0
2022-10-31 00:00:00,2773.7
2022-10-28 00:00:00,2773.7
2022-10-27 00:00:00,2773.7
2022-10-26 00:00:00,2773.7
2022-10-25 00:00:00,2773.7
2022-10-24 00:00:00,2775.0
2022-10-21 00:00:00,2775.0
2022-10-20 00:00:00,2775.0
2022-10-19 00:00:00,2772.5
2022-10-18 00:00:00,2772.5
2022-10-17 00:00:00,2772.5
2022-10-14 00:00:00,2772.5
2022-10-13 00:00:00,2772.5
2022-10-12 00:00:00,2769.4
2022-10-11 00:00:00,2769.2
2022-10-10 00:00:00,2769.2
2022-10-09 00:00:00,2755.8
2022-10-08 00:00:00,2734.1
2022-09-30 00:00:00,2666.0
2022-09-29 00:00:00,2666.0
2022-09-28 00:00:00,2666.0
2022-09-27 00:00:00,2666.0
2022-09-26 00:00:00,2666.0
2022-09-23 00:00:00,2666.0
2022-09-22 00:00:00,2666.0
2022-09-21 00:00:00,2666.0
2022-09-20 00:00:00,2670.0
2022-09-19 00:00:00,2670.0
2022-09-16 00:00:00,2670.0
2022-09-15 00:00:00,2670.0
2022-09-14 00:00:00,2670.0
2022-09-13 00:00:00,2670.0
2022-09-09 00:00:00,2671.2
2022-09-08 00:00:00,2671.3
2022-09-07 00:00:00,2671.3
2022-09-06 00:00:00,2671.3
2022-09-05 00:00:00,2670.8
2022-09-02 00:00:00,2682.6
2022-09-01 00:00:00,2763.6
2022-08-31 00:00:00,2763.6
2022-08-30 00:00:00,2763.6
2022-08-29 00:00:00,2763.6
2022-08-26 00:00:00,2763.6
2022-08-25 00:00:00,2763.6
2022-08-24 00:00:00,2763.6
2022-08-23 00:00:00,2763.6
2022-08-22 00:00:00,2763.6
2022-08-19 00:00:00,2761.5
2022-08-18 00:00:00,2761.5
2022-08-17 00:00:00,2759.1
2022-08-16 00:00:00,2686.9
2022-08-15 00:00:00,2562.2
2022-08-12 00:00:00,2547.8
2022-08-11 00:00:00,2564.5
2022-08-10 00:00:00,2547.8
2022-08-09 00:00:00,2419.7
2022-08-08 00:00:00,2390.4
2022-08-05 00:00:00,2381.8
2022-08-04 00:00:00,2381.8
2022-08-03 00:00:00,2381.8
2022-08-02 00:00:00,2381.8
2022-08-01 00:00:00,2382.4
2022-07-29 00:00:00,2413.0
2022-07-28 00:00:00,2443.9
2022-07-27 00:00:00,2608.3
2022-07-26 00:00:00,2608.3
2022-07-25 00:00:00,2609.1
2022-07-22 00:00:00,2643.8
2022-07-21 00:00:00,2681.3
2022-07-20 00:00:00,2817.6
2022-07-19 00:00:00,2817.6
2022-07-18 00:00:00,2822.6
2022-07-15 00:00:00,2850.8
2022-07-14 00:00:00,3010.1
2022-07-13 00:00:00,3011.2
2022-07-12 00:00:00,3011.2
2022-07-11 00:00:00,3011.2
2022-07-08 00:00:00,3011.2
2022-07-07 00:00:00,3016.0
2022-07-06 00:00:00,3027.3
2022-07-05 00:00:00,3050.5
2022-07-04 00:00:00,3212.5
2022-07-01 00:00:00,3212.5
2022-06-30 00:00:00,3212.5
2022-06-29 00:00:00,3212.5
2022-06-28 00:00:00,3212.5
2022-06-27 00:00:00,3236.4
2022-06-24 00:00:00,3236.4
2022-06-23 00:00:00,3236.4
2022-06-22 00:00:00,3217.9
2022-06-21 00:00:00,3236.1
2022-06-20 00:00:00,3287.6
2022-06-17 00:00:00,3484.3
2022-06-16 00:00:00,3480.4
2022-06-15 00:00:00,3480.4
2022-06-14 00:00:00,3419.1
2022-06-13 00:00:00,3270.1
2022-06-10 00:00:00,3263.0
2022-06-09 00:00:00,3239.1
2022-06-08 00:00:00,3206.7
2022-06-07 00:00:00,3206.7
2022-06-06 00:00:00,3205.4
2022-06-02 00:00:00,3209.9
2022-06-01 00:00:00,3244.8
2022-05-31 00:00:00,3250.8
2022-05-30 00:00:00,3250.8
2022-05-27 00:00:00,3252.7
2022-05-26 00:00:00,3285.8
2022-05-25 00:00:00,3420.5
2022-05-24 00:00:00,3421.1
2022-05-23 00:00:00,3425.6
2022-05-20 00:00:00,3425.6
2022-05-19 00:00:00,3425.6
2022-05-18 00:00:00,3432.3
2022-05-17 00:00:00,3620.3
2022-05-16 00:00:00,3620.3
2022-05-13 00:00:00,3620.9
2022-05-12 00:00:00,3620.9
2022-05-11 00:00:00,3671.3
2022-05-10 00:00:00,3805.3
2022-05-09 00:00:00,3813.5
2022-05-07 00:00:00,3828.9
2022-05-06 00:00:00,3996.4
2022-05-05 00:00:00,3996.4
2022-04-29 00:00:00,3990.9
2022-04-28 00:00:00,3990.9
2022-04-27 00:00:00,3990.9
2022-04-26 00:00:00,3990.9
2022-04-25 00:00:00,3990.9
2022-04-24 00:00:00,3990.9
2022-04-22 00:00:00,3990.9
2022-04-21 00:00:00,3990.9
2022-04-20 00:00:00,3808.1
2022-04-19 00:00:00,3808.1
2022-04-18 00:00:00,3805.2
2022-04-15 00:00:00,3805.2
2022-04-14 00:00:00,3805.2
2022-04-13 00:00:00,3805.2
2022-04-12 00:00:00,3805.2
2022-04-11 00:00:00,3805.2
2022-04-08 00:00:00,3619.9
2022-04-07 00:00:00,3619.9
2022-04-06 00:00:00,3608.6
2022-04-02 00:00:00,3602.1
2022-04-01 00:00:00,3602.1
2022-03-31 00:00:00,3586.6
2022-03-30 00:00:00,3585.9
2022-03-29 00:00:00,3585.9
2022-03-28 00:00:00,3585.9
2022-03-25 00:00:00,3585.2
2022-03-24 00:00:00,3585.2
2022-03-23 00:00:00,3580.0
2022-03-22 00:00:00,3580.0
2022-03-21 00:00:00,3580.0
2022-03-18 00:00:00,3580.0
2022-03-17 00:00:00,3580.0
2022-03-16 00:00:00,3554.5
2022-03-15 00:00:00,3459.5
2022-03-14 00:00:00,3380.1
2022-03-11 00:00:00,3378.9
2022-03-10 00:00:00,3378.3
2022-03-09 00:00:00,3373.1
2022-03-08 00:00:00,3325.9
2022-03-07 00:00:00,3192.3
2022-03-04 00:00:00,3192.3
2022-03-03 00:00:00,3186.6
2022-03-02 00:00:00,3002.9
2022-03-01 00:00:00,3001.8
2022-02-28 00:00:00,2994.3
2022-02-25 00:00:00,2993.4
2022-02-24 00:00:00,2706.7
2022-02-23 00:00:00,2687.5
2022-02-22 00:00:00,2687.5
2022-02-21 00:00:00,2687.5
2022-02-18 00:00:00,2687.5
2022-02-17 00:00:00,2687.5
2022-02-16 00:00:00,2687.5
2022-02-15 00:00:00,2687.5
2022-02-14 00:00:00,2687.5
2022-02-11 00:00:00,2687.5
2022-02-10 00:00:00,2687.5
2022-02-09 00:00:00,2687.5
2022-02-08 00:00:00,2858.5
2022-02-07 00:00:00,2858.5
2022-01-30 00:00:00,3033.9
2022-01-29 00:00:00,3033.9
2022-01-28 00:00:00,3033.9
2022-01-27 00:00:00,3033.9
2022-01-26 00:00:00,3033.9
2022-01-25 00:00:00,3033.9
2022-01-24 00:00:00,3033.9
2022-01-21 00:00:00,3033.9
2022-01-20 00:00:00,3033.9
2022-01-19 00:00:00,3033.9
2022-01-18 00:00:00,3033.9
2022-01-17 00:00:00,3033.9
2022-01-14 00:00:00,3019.9
2022-01-13 00:00:00,3019.9
2022-01-12 00:00:00,3019.9
2022-01-11 00:00:00,3019.9
2022-01-10 00:00:00,2999.3
2022-01-07 00:00:00,2850.2
2022-01-06 00:00:00,2834.7
2022-01-05 00:00:00,2691.3
2022-01-04 00:00:00,2669.3
2021-12-31 00:00:00,2583.2
2021-12-30 00:00:00,2583.2
2021-12-29 00:00:00,2583.2
2021-12-28 00:00:00,2583.2
2021-12-27 00:00:00,2583.2
2021-12-24 00:00:00,2583.2
2021-12-23 00:00:00,2583.2
2021-12-22 00:00:00,2583.2
2021-12-21 00:00:00,2583.2
2021-12-20 00:00:00,2580.0
2021-12-17 00:00:00,2580.0
2021-12-16 00:00:00,2580.0
2021-12-15 00:00:00,2580.0
2021-12-14 00:00:00,2580.0
2021-12-13 00:00:00,2580.0
2021-12-10 00:00:00,2580.0
2021-12-09 00:00:00,2580.0
2021-12-08 00:00:00,2580.0
2021-12-07 00:00:00,2580.0
2021-12-06 00:00:00,2674.0
2021-12-03 00:00:00,2674.0
2021-12-02 00:00:00,2674.0
2021-12-01 00:00:00,2674.0
2021-11-30 00:00:00,2775.6
2021-11-29 00:00:00,2775.6
2021-11-26 00:00:00,2775.6
2021-11-25 00:00:00,2944.2
2021-11-24 00:00:00,2944.2
2021-11-23 00:00:00,2944.2
2021-11-22 00:00:00,3106.5
2021-11-19 00:00:00,3119.3
2021-11-18 00:00:00,3281.5
2021-11-17 00:00:00,3365.6
2021-11-16 00:00:00,3479.6
2021-11-15 00:00:00,3520.7
2021-11-12 00:00:00,3672.7
2021-11-11 00:00:00,3672.7
2021-11-10 00:00:00,3807.0
2021-11-09 00:00:00,3807.0
2021-11-08 00:00:00,3859.5
2021-11-05 00:00:00,3969.2
2021-11-04 00:00:00,3978.4
2021-11-03 00:00:00,4071.9
2021-11-02 00:00:00,4090.5
2021-11-01 00:00:00,4090.5
2021-10-29 00:00:00,4073.1
2021-10-28 00:00:00,4073.1
2021-10-27 00:00:00,4073.1
2021-10-26 00:00:00,4073.1
2021-10-25 00:00:00,4073.1
2021-10-22 00:00:00,4073.1
2021-10-21 00:00:00,4073.1
2021-10-20 00:00:00,4073.1
2021-10-19 00:00:00,4073.1
2021-10-18 00:00:00,4073.1
2021-10-15 00:00:00,4073.1
2021-10-14 00:00:00,4073.1
2021-10-13 00:00:00,4073.1
2021-10-12 00:00:00,4073.1
2021-10-11 00:00:00,4073.1
2021-10-09 00:00:00,4073.1
2021-10-08 00:00:00,4073.1
2021-09-30 00:00:00,3978.2
2021-09-29 00:00:00,3978.2
2021-09-28 00:00:00,3978.2
2021-09-27 00:00:00,3978.2
2021-09-26 00:00:00,3978.2
2021-09-24 00:00:00,3978.2
2021-09-23 00:00:00,3978.2
2021-09-22 00:00:00,3978.2
2021-09-18 00:00:00,3978.2
2021-09-17 00:00:00,3978.2
2021-09-16 00:00:00,3978.2
2021-09-15 00:00:00,3859.9
2021-09-14 00:00:00,3808.7
2021-09-13 00:00:00,3808.7
2021-09-10 00:00:00,3808.7
2021-09-09 00:00:00,3667.7
2021-09-08 00:00:00,3644.3
2021-09-07 00:00:00,3644.3
2021-09-06 00:00:00,3644.3
2021-09-03 00:00:00,3547.2
2021-09-02 00:00:00,3503.8
2021-09-01 00:00:00,3374.9
2021-08-31 00:00:00,3354.3
2021-08-30 00:00:00,3348.2
2021-08-27 00:00:00,3262.7
2021-08-26 00:00:00,3228.6
2021-08-25 00:00:00,3228.6
2021-08-24 00:00:00,3176.7
2021-08-23 00:00:00,3128.5
2021-08-20 00:00:00,3086.0
2021-08-19 00:00:00,3029.8
2021-08-18 00:00:00,3029.8
2021-08-17 00:00:00,2946.0
2021-08-16 00:00:00,2924.6
2021-08-13 00:00:00,2857.5
2021-08-12 00:00:00,2836.5
2021-08-11 00:00:00,2836.5
2021-08-10 00:00:00,2836.5
2021-08-09 00:00:00,2836.5
2021-08-06 00:00:00,2775.6
2021-08-05 00:00:00,2754.6
2021-08-04 00:00:00,2754.6
2021-08-03 00:00:00,2754.6
2021-08-02 00:00:00,2734.3
2021-07-30 00:00:00,2664.5
2021-07-29 00:00:00,2660.5
2021-07-28 00:00:00,2660.5
2021-07-27 00:00:00,2660.5
2021-07-26 00:00:00,2660.5
2021-07-23 00:00:00,2660.5
2021-07-22 00:00:00,2660.5
2021-07-21 00:00:00,2660.5
2021-07-20 00:00:00,2660.5
2021-07-19 00:00:00,2660.5
2021-07-16 00:00:00,2669.7
2021-07-15 00:00:00,2717.3
2021-07-14 00:00:00,2745.3
2021-07-13 00:00:00,2752.6
2021-07-12 00:00:00,2758.1
2021-07-09 00:00:00,2768.7
2021-07-08 00:00:00,2768.7
2021-07-07 00:00:00,2768.7
2021-07-06 00:00:00,2768.7
2021-07-05 00:00:00,2768.7
2021-07-02 00:00:00,2768.7
2021-07-01 00:00:00,2768.7
2021-06-30 00:00:00,2766.8
2021-06-29 00:00:00,2766.8
2021-06-28 00:00:00,2766.8
2021-06-25 00:00:00,2763.2
2021-06-24 00:00:00,2763.2
2021-06-23 00:00:00,2738.7
2021-06-22 00:00:00,2738.7
2021-06-21 00:00:00,2738.7
2021-06-18 00:00:00,2744.3
2021-06-17 00:00:00,2744.3
2021-06-16 00:00:00,2744.3
2021-06-15 00:00:00,2744.3
2021-06-11 00:00:00,2744.3
2021-06-10 00:00:00,2744.3
2021-06-09 00:00:00,2744.3
2021-06-08 00:00:00,2744.3
2021-06-07 00:00:00,2744.3
2021-06-04 00:00:00,2744.3
2021-06-03 00:00:00,2744.3
2021-06-02 00:00:00,2744.3
2021-06-01 00:00:00,2750.0
2021-05-31 00:00:00,2795.2
2021-05-28 00:00:00,2795.2
2021-05-27 00:00:00,2795.2
2021-05-26 00:00:00,2795.2
2021-05-25 00:00:00,2795.2
2021-05-24 00:00:00,2792.6
2021-05-21 00:00:00,2790.2
2021-05-20 00:00:00,2790.2
2021-05-19 00:00:00,2790.2
2021-05-18 00:00:00,2676.4
2021-05-17 00:00:00,2676.4
2021-05-14 00:00:00,2623.9
2021-05-13 00:00:00,2553.2
2021-05-12 00:00:00,2551.0
2021-05-11 00:00:00,2514.5
2021-05-10 00:00:00,2466.5
2021-05-08 00:00:00,2460.2
2021-05-07 00:00:00,2432.4
2021-05-06 00:00:00,2377.3
2021-04-30 00:00:00,2266.5
2021-04-29 00:00:00,2266.5
2021-04-28 00:00:00,2250.5
2021-04-27 00:00:00,2193.0
2021-04-26 00:00:00,2193.0
2021-04-25 00:00:00,2193.0
2021-04-23 00:00:00,2115.9
2021-04-22 00:00:00,2115.9
2021-04-21 00:00:00,2115.9
2021-04-20 00:00:00,2115.9
2021-04-19 00:00:00,2081.2
2021-04-16 00:00:00,2033.9
2021-04-15 00:00:00,2033.9
2021-04-14 00:00:00,2033.9
2021-04-13 00:00:00,2033.9
2021-04-12 00:00:00,2043.8
2021-04-09 00:00:00,2047.0
2021-04-08 00:00:00,2047.0
2021-04-07 00:00:00,2047.0
2021-04-06 00:00:00,2047.0
2021-04-02 00:00:00,2047.0
2021-04-01 00:00:00,2047.0
2021-03-31 00:00:00,2068.8
2021-03-30 00:00:00,2095.1
2021-03-29 00:00:00,2154.3
2021-03-26 00:00:00,2154.3
2021-03-25 00:00:00,2154.3
2021-03-24 00:00:00,2176.6
2021-03-23 00:00:00,2244.1
2021-03-22 00:00:00,2244.1
2021-03-19 00:00:00,2275.4
2021-03-18 00:00:00,2325.8
2021-03-17 00:00:00,2325.8
2021-03-16 00:00:00,2367.5
2021-03-15 00:00:00,2422.9
2021-03-12 00:00:00,2456.1
2021-03-11 00:00:00,2501.4
2021-03-10 00:00:00,2501.4
2021-03-09 00:00:00,2501.4
2021-03-08 00:00:00,2525.8
2021-03-05 00:00:00,2579.3
2021-03-04 00:00:00,2579.3
2021-03-03 00:00:00,2579.3
2021-03-02 00:00:00,2579.3
2021-03-01 00:00:00,2644.5
2021-02-26 00:00:00,2647.0
2021-02-25 00:00:00,2649.5
2021-02-24 00:00:00,2649.5
2021-02-23 00:00:00,2680.1
2021-02-22 00:00:00,2712.3
2021-02-20 00:00:00,2712.3
2021-02-19 00:00:00,2712.3
2021-02-18 00:00:00,2712.3
2021-02-10 00:00:00,2710.9
2021-02-09 00:00:00,2710.9
2021-02-08 00:00:00,2710.9
2021-02-07 00:00:00,2710.9
2021-02-05 00:00:00,2710.9
2021-02-04 00:00:00,2710.9
2021-02-03 00:00:00,2710.9
2021-02-02 00:00:00,2710.9
2021-02-01 00:00:00,2685.5
2021-01-29 00:00:00,2685.5
2021-01-28 00:00:00,2675.6
2021-01-27 00:00:00,2606.8
2021-01-26 00:00:00,2594.8
2021-01-25 00:00:00,2594.8
2021-01-22 00:00:00,2587.7
2021-01-21 00:00:00,2587.7
2021-01-20 00:00:00,2579.0
2021-01-19 00:00:00,2506.2
2021-01-18 00:00:00,2506.2
2021-01-15 00:00:00,2506.2
2021-01-14 00:00:00,2497.8
2021-01-13 00:00:00,2438.7
2021-01-12 00:00:00,2427.0
2021-01-11 00:00:00,2424.5
2021-01-08 00:00:00,2418.4
2021-01-07 00:00:00,2413.8
2021-01-06 00:00:00,2390.4
2021-01-05 00:00:00,2355.1
2021-01-04 00:00:00,2351.5
2020-12-31 00:00:00,2339.4
2020-12-30 00:00:00,2339.4
2020-12-29 00:00:00,2326.1
2020-12-28 00:00:00,2260.4
2020-12-25 00:00:00,2242.3
2020-12-24 00:00:00,2242.3
2020-12-23 00:00:00,2241.1
2020-12-22 00:00:00,2229.2
2020-12-21 00:00:00,2194.3
2020-12-18 00:00:00,2194.3
2020-12-17 00:00:00,2194.3
2020-12-16 00:00:00,2190.0
2020-12-15 00:00:00,2171.4
2020-12-14 00:00:00,2154.7
2020-12-11 00:00:00,2154.7
2020-12-10 00:00:00,2154.7
2020-12-09 00:00:00,2153.6
2020-12-08 00:00:00,2153.6
2020-12-07 00:00:00,2150.7
2020-12-04 00:00:00,2137.0
2020-12-03 00:00:00,2114.2
2020-12-02 00:00:00,2114.2
2020-12-01 00:00:00,2114.2
2020-11-30 00:00:00,2108.2
2020-11-27 00:00:00,2106.6
2020-11-26 00:00:00,2106.6
2020-11-25 00:00:00,2106.6
2020-11-24 00:00:00,2106.6
2020-11-23 00:00:00,2106.6
2020-11-20 00:00:00,2106.6
2020-11-19 00:00:00,2106.2
2020-11-18 00:00:00,2082.3
2020-11-17 00:00:00,2062.8
2020-11-16 00:00:00,2062.8
2020-11-13 00:00:00,2062.8
2020-11-12 00:00:00,2062.8
2020-11-11 00:00:00,2062.8
2020-11-10 00:00:00,2062.8
2020-11-09 00:00:00,2061.9
2020-11-06 00:00:00,2061.9
2020-11-05 00:00:00,2061.9
2020-11-04 00:00:00,2058.7
2020-11-03 00:00:00,2020.4
2020-11-02 00:00:00,2020.4
2020-10-30 00:00:00,2016.2
2020-10-29 00:00:00,2014.5
2020-10-28 00:00:00,2014.5
2020-10-27 00:00:00,2013.5
2020-10-26 00:00:00,2013.5
2020-10-23 00:00:00,2013.5
2020-10-22 00:00:00,2011.4
2020-10-21 00:00:00,2007.2
2020-10-20 00:00:00,1971.5
2020-10-19 00:00:00,1971.5
2020-10-16 00:00:00,1971.5
2020-10-15 00:00:00,1971.5
2020-10-14 00:00:00,1971.5
2020-10-13 00:00:00,1971.5
2020-10-12 00:00:00,1970.2
2020-10-10 00:00:00,1929.7
2020-10-09 00:00:00,1929.7
2020-09-30 00:00:00,1923.8
2020-09-29 00:00:00,1923.8
2020-09-28 00:00:00,1923.8
2020-09-27 00:00:00,1923.8
2020-09-25 00:00:00,1923.8
2020-09-24 00:00:00,1920.8
2020-09-23 00:00:00,1915.5
2020-09-22 00:00:00,1884.2
2020-09-21 00:00:00,1884.2
2020-09-18 00:00:00,1884.2
2020-09-17 00:00:00,1884.2
2020-09-16 00:00:00,1884.2
2020-09-15 00:00:00,1884.2
2020-09-14 00:00:00,1884.2
2020-09-11 00:00:00,1884.2
2020-09-10 00:00:00,1884.2
2020-09-09 00:00:00,1884.2
2020-09-08 00:00:00,1882.1
2020-09-07 00:00:00,1880.6
2020-09-04 00:00:00,1841.0
2020-09-03 00:00:00,1841.0
2020-09-02 00:00:00,1841.0
2020-09-01 00:00:00,1840.1
2020-08-31 00:00:00,1834.9
2020-08-28 00:00:00,1835.7
2020-08-27 00:00:00,1835.7
2020-08-26 00:00:00,1835.7
2020-08-25 00:00:00,1835.7
2020-08-24 00:00:00,1835.7
2020-08-21 00:00:00,1835.7
2020-08-20 00:00:00,1835.7
2020-08-19 00:00:00,1831.1
2020-08-18 00:00:00,1795.3
2020-08-17 00:00:00,1795.3
2020-08-14 00:00:00,1795.3
2020-08-13 00:00:00,1795.3
2020-08-12 00:00:00,1795.3
2020-08-11 00:00:00,1795.3
2020-08-10 00:00:00,1798.2
2020-08-07 00:00:00,1798.2
2020-08-06 00:00:00,1798.2
2020-08-05 00:00:00,1798.2
2020-08-04 00:00:00,1798.2
2020-08-03 00:00:00,1798.2
2020-07-31 00:00:00,1804.1
2020-07-30 00:00:00,1804.1
2020-07-29 00:00:00,1804.1
2020-07-28 00:00:00,1804.1
2020-07-27 00:00:00,1804.1
2020-07-24 00:00:00,1804.1
2020-07-23 00:00:00,1804.1
2020-07-22 00:00:00,1818.3
2020-07-21 00:00:00,1824.1
2020-07-20 00:00:00,1843.1
2020-07-17 00:00:00,1843.1
2020-07-16 00:00:00,1844.3
2020-07-15 00:00:00,1844.3
2020-07-14 00:00:00,1849.6
2020-07-13 00:00:00,1884.2
2020-07-10 00:00:00,1885.4
2020-07-09 00:00:00,1887.7
2020-07-08 00:00:00,1894.2
2020-07-07 00:00:00,1904.0
2020-07-06 00:00:00,1917.6
2020-07-03 00:00:00,1917.6
2020-07-02 00:00:00,1917.6
2020-07-01 00:00:00,1916.2
2020-06-30 00:00:00,1908.2
2020-06-29 00:00:00,1908.2
2020-06-28 00:00:00,1905.9
2020-06-24 00:00:00,1872.5
2020-06-23 00:00:00,1870.2
2020-06-22 00:00:00,1870.2
2020-06-19 00:00:00,1870.2
2020-06-18 00:00:00,1870.2
2020-06-17 00:00:00,1865.6
2020-06-16 00:00:00,1865.6
2020-06-15 00:00:00,1863.3
2020-06-12 00:00:00,1826.6
2020-06-11 00:00:00,1826.6
2020-06-10 00:00:00,1826.6
2020-06-09 00:00:00,1823.9
2020-06-08 00:00:00,1823.9
2020-06-05 00:00:00,1783.2
2020-06-04 00:00:00,1778.5
2020-06-03 00:00:00,1778.5
2020-06-02 00:00:00,1778.5
2020-06-01 00:00:00,1770.8
2020-05-29 00:00:00,1766.8
2020-05-28 00:00:00,1757.1
2020-05-27 00:00:00,1727.9
2020-05-26 00:00:00,1727.9
2020-05-25 00:00:00,1727.9
2020-05-22 00:00:00,1727.9
2020-05-21 00:00:00,1727.9
2020-05-20 00:00:00,1724.2
2020-05-19 00:00:00,1713.8
2020-05-18 00:00:00,1688.5
2020-05-15 00:00:00,1688.0
2020-05-14 00:00:00,1687.6
2020-05-13 00:00:00,1687.6
2020-05-12 00:00:00,1687.6
2020-05-11 00:00:00,1687.6
2020-05-09 00:00:00,1687.6
2020-05-08 00:00:00,1687.6
2020-05-07 00:00:00,1679.5
2020-05-06 00:00:00,1659.4
2020-04-30 00:00:00,1656.4
2020-04-29 00:00:00,1656.4
2020-04-28 00:00:00,1658.0
2020-04-27 00:00:00,1658.0
2020-04-26 00:00:00,1658.0
2020-04-24 00:00:00,1659.2
2020-04-23 00:00:00,1659.2
2020-04-22 00:00:00,1659.2
2020-04-21 00:00:00,1659.2
2020-04-20 00:00:00,1659.2
2020-04-17 00:00:00,1659.2
2020-04-16 00:00:00,1659.2
2020-04-15 00:00:00,1659.2
2020-04-14 00:00:00,1659.2
2020-04-13 00:00:00,1659.2
2020-04-10 00:00:00,1659.2
2020-04-09 00:00:00,1659.2
2020-04-08 00:00:00,1659.2
2020-04-07 00:00:00,1659.2
2020-04-03 00:00:00,1663.0
2020-04-02 00:00:00,1686.4
2020-04-01 00:00:00,1700.6
2020-03-31 00:00:00,1709.6
2020-03-30 00:00:00,1709.6
2020-03-27 00:00:00,1709.6
2020-03-26 00:00:00,1709.6
2020-03-25 00:00:00,1709.6
2020-03-24 00:00:00,1709.6
2020-03-23 00:00:00,1709.6
2020-03-20 00:00:00,1712.1
2020-03-19 00:00:00,1718.5
2020-03-18 00:00:00,1718.5
2020-03-17 00:00:00,1725.0
2020-03-16 00:00:00,1739.3
2020-03-13 00:00:00,1756.5
2020-03-12 00:00:00,1758.5
2020-03-11 00:00:00,1758.5
2020-03-10 00:00:00,1771.9
2020-03-09 00:00:00,1791.3
2020-03-06 00:00:00,1791.3
2020-03-05 00:00:00,1791.3
2020-03-04 00:00:00,1791.3
2020-03-03 00:00:00,1814.4
2020-03-02 00:00:00,1836.2
2020-02-28 00:00:00,1836.2
2020-02-27 00:00:00,1855.5
2020-02-26 00:00:00,1863.6
2020-02-25 00:00:00,1875.4
2020-02-24 00:00:00,1875.4
2020-02-21 00:00:00,1878.3
2020-02-20 00:00:00,1878.3
2020-02-19 00:00:00,1878.3
2020-02-18 00:00:00,1878.3
2020-02-17 00:00:00,1878.3
2020-02-14 00:00:00,1878.3
2020-02-13 00:00:00,1878.3
2020-02-12 00:00:00,1878.3
2020-02-11 00:00:00,1878.3
2020-02-10 00:00:00,1878.3
2020-02-07 00:00:00,1878.3
2020-02-06 00:00:00,1878.3
2020-02-05 00:00:00,1878.3
2020-02-04 00:00:00,1878.3
2020-02-03 00:00:00,1878.3
2020-01-23 00:00:00,1878.3
2020-01-22 00:00:00,1878.3
2020-01-21 00:00:00,1878.3
2020-01-20 00:00:00,1878.3
2020-01-19 00:00:00,1878.3
2020-01-17 00:00:00,1878.3
2020-01-16 00:00:00,1878.3
2020-01-15 00:00:00,1878.3
2020-01-14 00:00:00,1878.3
2020-01-13 00:00:00,1878.3
2020-01-10 00:00:00,1878.3
2020-01-09 00:00:00,1878.3
2020-01-08 00:00:00,1878.3
2020-01-07 00:00:00,1878.3
2020-01-06 00:00:00,1876.9
2020-01-03 00:00:00,1876.9
2020-01-02 00:00:00,1871.8
2019-12-31 00:00:00,1863.2
2019-12-30 00:00:00,1863.2
2019-12-27 00:00:00,1863.2
2019-12-26 00:00:00,1862.0
2019-12-25 00:00:00,1838.7
2019-12-24 00:00:00,1838.7
2019-12-23 00:00:00,1838.7
2019-12-20 00:00:00,1837.8
2019-12-19 00:00:00,1837.8
2019-12-18 00:00:00,1837.8
2019-12-17 00:00:00,1837.8
2019-12-16 00:00:00,1836.0
2019-12-13 00:00:00,1826.1
2019-12-12 00:00:00,1822.6
2019-12-11 00:00:00,1797.3
2019-12-10 00:00:00,1797.3
2019-12-09 00:00:00,1799.1
2019-12-06 00:00:00,1796.1
2019-12-05 00:00:00,1796.1
2019-12-04 00:00:00,1796.1
2019-12-03 00:00:00,1797.9
2019-12-02 00:00:00,1797.9
2019-11-29 00:00:00,1786.6
2019-11-28 00:00:00,1783.0
2019-11-27 00:00:00,1776.4
2019-11-26 00:00:00,1767.4
2019-11-25 00:00:00,1759.7
