指标名称,煤炭：进口：蒙古产：通关量：甘其毛都口岸（日）
指标编码,RE00024806
2023-06-13 00:00:00,113535.0
2023-06-12 00:00:00,118125.0
2023-06-10 00:00:00,123390.0
2023-06-09 00:00:00,130410.0
2023-06-08 00:00:00,145665.0
2023-06-07 00:00:00,112320.0
2023-06-06 00:00:00,110025.0
2023-06-05 00:00:00,126090.0
2023-06-03 00:00:00,124875.0
2023-06-02 00:00:00,99090.0
2023-06-01 00:00:00,127305.0
2023-05-31 00:00:00,124200.0
2023-05-30 00:00:00,83970.0
2023-05-29 00:00:00,75600.0
2023-05-27 00:00:00,85185.0
2023-05-26 00:00:00,82755.0
2023-05-25 00:00:00,86940.0
2023-05-24 00:00:00,85590.0
2023-05-23 00:00:00,78435.0
2023-05-22 00:00:00,76275.0
2023-05-20 00:00:00,73980.0
2023-05-19 00:00:00,89505.0
2023-05-18 00:00:00,78705.0
2023-05-17 00:00:00,78840.0
2023-05-16 00:00:00,76680.0
2023-05-15 00:00:00,78435.0
2023-05-13 00:00:00,76005.0
2023-05-12 00:00:00,76680.0
2023-05-11 00:00:00,103410.0
2023-05-10 00:00:00,87615.0
2023-05-09 00:00:00,104760.0
2023-05-08 00:00:00,99765.0
2023-05-06 00:00:00,98000.0
2023-05-05 00:00:00,117040.0
2023-05-04 00:00:00,96880.0
2023-04-29 00:00:00,97300.0
2023-04-28 00:00:00,100240.0
2023-04-27 00:00:00,107520.0
2023-04-26 00:00:00,94360.0
2023-04-25 00:00:00,118720.0
2023-04-24 00:00:00,117880.0
2023-04-22 00:00:00,77630.0
2023-04-21 00:00:00,78400.0
2023-04-20 00:00:00,134120.0
2023-04-19 00:00:00,119000.0
2023-04-18 00:00:00,105140.0
2023-04-17 00:00:00,82320.0
2023-04-15 00:00:00,99400.0
2023-04-14 00:00:00,87640.0
2023-04-13 00:00:00,115640.0
2023-04-12 00:00:00,100100.0
2023-04-11 00:00:00,144200.0
2023-04-10 00:00:00,110320.0
2023-04-08 00:00:00,92960.0
2023-04-07 00:00:00,90300.0
2023-04-06 00:00:00,114940.0
2023-04-04 00:00:00,127540.0
2023-04-03 00:00:00,94500.0
2023-04-01 00:00:00,109060.0
2023-03-31 00:00:00,116470.0
2023-03-30 00:00:00,123340.0
2023-03-29 00:00:00,101080.0
2023-03-28 00:00:00,113120.0
2023-03-27 00:00:00,118860.0
2023-03-25 00:00:00,121380.0
2023-03-24 00:00:00,116760.0
2023-03-23 00:00:00,109200.0
2023-03-22 00:00:00,112140.0
2023-03-21 00:00:00,119840.0
2023-03-20 00:00:00,119000.0
2023-03-18 00:00:00,123900.0
2023-03-17 00:00:00,122920.0
2023-03-16 00:00:00,116620.0
2023-03-15 00:00:00,130060.0
2023-03-14 00:00:00,117180.0
2023-03-13 00:00:00,132860.0
2023-03-11 00:00:00,125020.0
2023-03-10 00:00:00,125720.0
2023-03-09 00:00:00,133980.0
2023-03-07 00:00:00,135100.0
2023-03-06 00:00:00,119000.0
2023-03-04 00:00:00,135240.0
2023-03-03 00:00:00,121100.0
2023-03-02 00:00:00,141820.0
2023-03-01 00:00:00,135380.0
2023-02-28 00:00:00,111580.0
2023-02-27 00:00:00,136780.0
2023-02-25 00:00:00,127820.0
2023-02-24 00:00:00,127260.0
2023-02-20 00:00:00,86940.0
2023-02-18 00:00:00,115500.0
2023-02-17 00:00:00,124880.0
2023-02-16 00:00:00,120400.0
2023-02-15 00:00:00,127680.0
2023-02-14 00:00:00,117460.0
2023-02-13 00:00:00,131740.0
2023-02-11 00:00:00,107800.0
2023-02-10 00:00:00,131880.0
2023-02-09 00:00:00,108080.0
2023-02-08 00:00:00,121240.0
2023-02-07 00:00:00,119000.0
2023-02-06 00:00:00,121940.0
2023-02-04 00:00:00,121520.0
2023-02-03 00:00:00,124390.0
2023-02-02 00:00:00,126700.0
2023-02-01 00:00:00,115500.0
2023-01-31 00:00:00,133980.0
2023-01-30 00:00:00,98280.0
2023-01-28 00:00:00,107800.0
2023-01-27 00:00:00,110180.0
2023-01-26 00:00:00,104510.0
2023-01-25 00:00:00,81200.0
2023-01-21 00:00:00,14280.0
2023-01-20 00:00:00,63280.0
2023-01-19 00:00:00,120960.0
2023-01-18 00:00:00,120190.0
2023-01-17 00:00:00,111440.0
2023-01-16 00:00:00,67690.0
2023-01-14 00:00:00,64190.0
2023-01-13 00:00:00,108500.0
2023-01-12 00:00:00,111860.0
2023-01-11 00:00:00,88620.0
2023-01-10 00:00:00,74200.0
2023-01-09 00:00:00,80640.0
2023-01-07 00:00:00,58660.0
2023-01-06 00:00:00,53760.0
2023-01-05 00:00:00,73780.0
2023-01-04 00:00:00,77840.0
2023-01-03 00:00:00,112070.0
2023-01-02 00:00:00,109900.0
2022-12-31 00:00:00,108360.0
2022-12-30 00:00:00,114380.0
2022-12-29 00:00:00,113120.0
2022-12-28 00:00:00,115080.0
2022-12-27 00:00:00,116200.0
2022-12-26 00:00:00,114660.0
2022-12-24 00:00:00,108500.0
2022-12-23 00:00:00,100660.0
2022-12-22 00:00:00,114660.0
2022-12-21 00:00:00,112980.0
2022-12-20 00:00:00,108080.0
2022-12-19 00:00:00,111300.0
2022-12-17 00:00:00,108780.0
2022-12-16 00:00:00,108360.0
2022-12-15 00:00:00,112560.0
2022-12-14 00:00:00,113960.0
2022-12-13 00:00:00,107940.0
2022-12-12 00:00:00,112840.0
2022-12-10 00:00:00,100940.0
2022-12-09 00:00:00,115780.0
2022-12-08 00:00:00,111300.0
2022-12-07 00:00:00,116340.0
2022-12-06 00:00:00,113680.0
2022-12-05 00:00:00,96460.0
2022-12-03 00:00:00,112840.0
2022-12-02 00:00:00,115500.0
2022-12-01 00:00:00,113540.0
2022-11-30 00:00:00,109060.0
2022-11-29 00:00:00,105700.0
2022-11-28 00:00:00,110320.0
2022-11-26 00:00:00,115080.0
2022-11-25 00:00:00,115780.0
2022-11-24 00:00:00,108360.0
2022-11-23 00:00:00,107380.0
2022-11-22 00:00:00,108640.0
2022-11-21 00:00:00,111300.0
2022-11-19 00:00:00,112700.0
2022-11-18 00:00:00,109900.0
2022-11-17 00:00:00,104580.0
2022-11-16 00:00:00,101780.0
2022-11-15 00:00:00,100520.0
2022-11-14 00:00:00,107800.0
2022-11-12 00:00:00,107380.0
2022-11-11 00:00:00,104720.0
2022-11-10 00:00:00,100940.0
2022-11-09 00:00:00,99540.0
2022-11-08 00:00:00,102620.0
2022-11-07 00:00:00,92680.0
2022-11-05 00:00:00,96880.0
2022-11-04 00:00:00,97020.0
2022-11-03 00:00:00,90020.0
2022-11-02 00:00:00,88200.0
2022-11-01 00:00:00,82180.0
2022-10-31 00:00:00,91840.0
2022-10-29 00:00:00,87920.0
2022-10-28 00:00:00,89320.0
2022-10-27 00:00:00,89880.0
2022-10-26 00:00:00,91140.0
2022-10-25 00:00:00,83440.0
2022-10-24 00:00:00,72800.0
2022-10-22 00:00:00,77280.0
2022-10-21 00:00:00,68320.0
2022-10-20 00:00:00,70000.0
2022-10-19 00:00:00,68040.0
2022-10-18 00:00:00,77140.0
2022-10-17 00:00:00,69580.0
2022-10-15 00:00:00,76440.0
2022-10-14 00:00:00,72380.0
2022-10-13 00:00:00,72380.0
2022-10-12 00:00:00,88900.0
2022-10-11 00:00:00,92820.0
2022-10-10 00:00:00,106260.0
2022-10-08 00:00:00,90860.0
2022-10-07 00:00:00,90020.0
2022-10-06 00:00:00,86240.0
2022-10-05 00:00:00,86240.0
2022-10-04 00:00:00,74200.0
2022-09-30 00:00:00,80780.0
2022-09-29 00:00:00,93940.0
2022-09-28 00:00:00,91280.0
2022-09-27 00:00:00,92540.0
2022-09-26 00:00:00,46900.0
2022-09-24 00:00:00,90020.0
2022-09-23 00:00:00,89880.0
2022-09-22 00:00:00,91420.0
2022-09-21 00:00:00,87640.0
2022-09-20 00:00:00,88760.0
2022-09-19 00:00:00,86800.0
2022-09-17 00:00:00,88900.0
2022-09-16 00:00:00,88620.0
2022-09-15 00:00:00,86520.0
2022-09-14 00:00:00,79380.0
2022-09-13 00:00:00,87920.0
2022-09-12 00:00:00,90020.0
2022-09-09 00:00:00,84980.0
2022-09-08 00:00:00,83580.0
2022-09-07 00:00:00,85750.0
2022-09-06 00:00:00,87080.0
2022-09-05 00:00:00,81340.0
2022-09-03 00:00:00,82740.0
2022-09-02 00:00:00,94360.0
2022-09-01 00:00:00,86380.0
2022-08-31 00:00:00,84070.0
2022-08-30 00:00:00,82180.0
2022-08-29 00:00:00,77980.0
2022-08-27 00:00:00,84980.0
2022-08-26 00:00:00,79100.0
2022-08-25 00:00:00,84420.0
2022-08-24 00:00:00,76020.0
2022-08-23 00:00:00,78540.0
2022-08-22 00:00:00,84840.0
2022-08-20 00:00:00,81060.0
2022-08-19 00:00:00,72940.0
2022-08-18 00:00:00,77140.0
2022-08-17 00:00:00,80640.0
2022-08-16 00:00:00,73570.0
2022-08-15 00:00:00,79310.0
2022-08-13 00:00:00,57960.0
2022-08-12 00:00:00,75740.0
2022-08-11 00:00:00,84280.0
2022-08-10 00:00:00,82600.0
2022-08-09 00:00:00,84700.0
2022-08-08 00:00:00,76020.0
2022-08-06 00:00:00,43820.0
2022-08-05 00:00:00,71540.0
2022-08-04 00:00:00,75320.0
2022-08-03 00:00:00,71680.0
2022-08-02 00:00:00,71260.0
2022-08-01 00:00:00,70700.0
2022-07-30 00:00:00,66780.0
2022-07-29 00:00:00,67620.0
2022-07-28 00:00:00,64400.0
2022-07-27 00:00:00,67970.0
2022-07-26 00:00:00,69020.0
2022-07-25 00:00:00,65240.0
2022-07-23 00:00:00,59920.0
2022-07-22 00:00:00,56700.0
2022-07-21 00:00:00,67620.0
2022-07-20 00:00:00,71400.0
2022-07-19 00:00:00,76300.0
2022-07-18 00:00:00,75740.0
2022-07-16 00:00:00,82180.0
2022-07-15 00:00:00,78400.0
2022-07-14 00:00:00,65240.0
2022-07-13 00:00:00,75880.0
2022-07-12 00:00:00,72800.0
2022-07-11 00:00:00,79240.0
2022-07-09 00:00:00,76300.0
2022-07-08 00:00:00,73080.0
2022-07-07 00:00:00,62020.0
2022-07-06 00:00:00,63700.0
2022-07-05 00:00:00,72520.0
2022-07-04 00:00:00,67760.0
2022-07-02 00:00:00,72800.0
2022-07-01 00:00:00,71540.0
2022-06-30 00:00:00,71960.0
2022-06-29 00:00:00,74200.0
2022-06-28 00:00:00,66920.0
2022-06-27 00:00:00,69160.0
2022-06-25 00:00:00,63840.0
2022-06-24 00:00:00,61320.0
2022-06-23 00:00:00,65940.0
2022-06-22 00:00:00,54960.0
2022-06-21 00:00:00,54720.0
2022-06-20 00:00:00,52320.0
2022-06-18 00:00:00,46200.0
2022-06-17 00:00:00,47040.0
2022-06-16 00:00:00,47040.0
2022-06-15 00:00:00,49560.0
2022-06-14 00:00:00,47640.0
2022-06-13 00:00:00,44040.0
2022-06-11 00:00:00,43680.0
2022-06-10 00:00:00,45240.0
2022-06-09 00:00:00,44280.0
2022-06-08 00:00:00,46920.0
2022-06-07 00:00:00,44880.0
2022-06-06 00:00:00,47520.0
2022-06-04 00:00:00,46560.0
2022-06-03 00:00:00,0.0
2022-06-02 00:00:00,48840.0
2022-06-01 00:00:00,54840.0
2022-05-31 00:00:00,52920.0
2022-05-30 00:00:00,56160.0
2022-05-28 00:00:00,54000.0
2022-05-27 00:00:00,54480.0
2022-05-26 00:00:00,53280.0
2022-05-25 00:00:00,52320.0
2022-05-24 00:00:00,51840.0
2022-05-23 00:00:00,50880.0
2022-05-21 00:00:00,46680.0
2022-05-20 00:00:00,47280.0
2022-05-19 00:00:00,47520.0
2022-05-18 00:00:00,43800.0
2022-05-17 00:00:00,45000.0
2022-05-16 00:00:00,43560.0
2022-05-14 00:00:00,42240.0
2022-05-13 00:00:00,42840.0
2022-05-12 00:00:00,39120.0
2022-05-11 00:00:00,37080.0
2022-05-10 00:00:00,37680.0
2022-05-09 00:00:00,29400.0
2022-05-07 00:00:00,29880.0
2022-05-06 00:00:00,40080.0
2022-05-05 00:00:00,41760.0
2022-05-04 00:00:00,41760.0
2022-05-03 00:00:00,39000.0
2022-05-02 00:00:00,41640.0
2022-04-30 00:00:00,37920.0
2022-04-29 00:00:00,37680.0
2022-04-28 00:00:00,37320.0
2022-04-27 00:00:00,36240.0
2022-04-26 00:00:00,36960.0
2022-04-25 00:00:00,36720.0
2022-04-23 00:00:00,34680.0
2022-04-22 00:00:00,33480.0
2022-04-21 00:00:00,34200.0
2022-04-20 00:00:00,33600.0
2022-04-19 00:00:00,33360.0
2022-04-18 00:00:00,33360.0
2022-04-16 00:00:00,29520.0
2022-04-15 00:00:00,25920.0
2022-04-14 00:00:00,24960.0
2022-04-13 00:00:00,26640.0
2022-04-12 00:00:00,26160.0
2022-04-11 00:00:00,25920.0
2022-04-09 00:00:00,25800.0
2022-04-08 00:00:00,25320.0
2022-04-07 00:00:00,26040.0
2022-04-06 00:00:00,24240.0
2022-04-05 00:00:00,0.0
2022-04-04 00:00:00,25200.0
2022-04-02 00:00:00,26400.0
2022-04-01 00:00:00,21600.0
2022-03-31 00:00:00,21360.0
2022-03-30 00:00:00,21360.0
2022-03-29 00:00:00,26400.0
2022-03-28 00:00:00,24360.0
2022-03-26 00:00:00,23760.0
2022-03-25 00:00:00,23160.0
2022-03-24 00:00:00,26160.0
2022-03-23 00:00:00,24120.0
2022-03-22 00:00:00,26160.0
2022-03-21 00:00:00,25560.0
2022-03-19 00:00:00,21840.0
2022-03-18 00:00:00,24960.0
2022-03-17 00:00:00,25080.0
2022-03-16 00:00:00,24480.0
2022-03-15 00:00:00,21720.0
2022-03-14 00:00:00,21000.0
2022-03-12 00:00:00,19800.0
2022-03-11 00:00:00,21960.0
2022-03-10 00:00:00,21720.0
2022-03-09 00:00:00,21120.0
2022-03-08 00:00:00,0.0
2022-03-07 00:00:00,19920.0
2022-03-05 00:00:00,17160.0
2022-03-04 00:00:00,18840.0
2022-03-03 00:00:00,17520.0
2022-03-02 00:00:00,19080.0
2022-03-01 00:00:00,16320.0
2022-02-28 00:00:00,15840.0
2022-02-26 00:00:00,14760.0
2022-02-25 00:00:00,11040.0
2022-02-24 00:00:00,8280.0
2022-02-23 00:00:00,10080.0
2022-02-22 00:00:00,12360.0
2022-02-21 00:00:00,13560.0
2022-02-19 00:00:00,10800.0
2022-02-18 00:00:00,8640.0
2022-02-17 00:00:00,14400.0
2022-02-16 00:00:00,10680.0
2022-02-15 00:00:00,12360.0
2022-02-14 00:00:00,12720.0
2022-02-12 00:00:00,12240.0
2022-02-11 00:00:00,11520.0
2022-02-10 00:00:00,7080.0
2022-02-09 00:00:00,6120.0
2022-02-08 00:00:00,10800.0
2022-02-07 00:00:00,12840.0
2022-02-05 00:00:00,2760.0
2022-02-04 00:00:00,0.0
2022-02-03 00:00:00,0.0
2022-02-02 00:00:00,0.0
2022-02-01 00:00:00,0.0
2022-01-31 00:00:00,0.0
2022-01-29 00:00:00,12480.0
2022-01-28 00:00:00,11040.0
2022-01-27 00:00:00,5760.0
2022-01-26 00:00:00,13080.0
2022-01-25 00:00:00,12480.0
2022-01-24 00:00:00,11520.0
2022-01-22 00:00:00,12360.0
2022-01-21 00:00:00,9360.0
2022-01-20 00:00:00,10320.0
2022-01-19 00:00:00,0.0
2022-01-18 00:00:00,12600.0
2022-01-17 00:00:00,10440.0
2022-01-15 00:00:00,13440.0
2022-01-14 00:00:00,12841.0
2022-01-13 00:00:00,12840.0
2022-01-12 00:00:00,13080.0
2022-01-11 00:00:00,9240.0
2022-01-10 00:00:00,12120.0
2022-01-08 00:00:00,12600.0
2022-01-07 00:00:00,11880.0
2022-01-06 00:00:00,11880.0
2022-01-05 00:00:00,6960.0
2022-01-04 00:00:00,11280.0
2022-01-03 00:00:00,12000.0
2021-12-31 00:00:00,7560.0
2021-12-30 00:00:00,9360.0
2021-12-29 00:00:00,12000.0
2021-12-28 00:00:00,10080.0
2021-12-27 00:00:00,10440.0
2021-12-25 00:00:00,11040.0
2021-12-24 00:00:00,12480.0
2021-12-23 00:00:00,14160.0
2021-12-22 00:00:00,13560.0
2021-12-21 00:00:00,13320.0
2021-12-20 00:00:00,7320.0
2021-12-18 00:00:00,10200.0
2021-12-17 00:00:00,12720.0
2021-12-16 00:00:00,12960.0
2021-12-15 00:00:00,11880.0
2021-12-14 00:00:00,11520.0
2021-12-13 00:00:00,10800.0
2021-12-11 00:00:00,12000.0
2021-12-10 00:00:00,12000.0
2021-12-09 00:00:00,11880.0
2021-12-08 00:00:00,9600.0
2021-12-07 00:00:00,12000.0
2021-12-06 00:00:00,11040.0
2021-12-04 00:00:00,7800.0
2021-12-03 00:00:00,10680.0
2021-12-02 00:00:00,18840.0
2021-12-01 00:00:00,21780.0
2021-11-30 00:00:00,29480.0
2021-11-29 00:00:00,38500.0
2021-11-28 00:00:00,0.0
2021-11-27 00:00:00,62260.0
2021-11-26 00:00:00,52910.0
2021-11-25 00:00:00,54120.0
2021-11-24 00:00:00,55220.0
2021-11-23 00:00:00,57970.0
2021-11-22 00:00:00,56870.0
2021-11-21 00:00:00,0.0
2021-11-20 00:00:00,57200.0
2021-11-19 00:00:00,63800.0
2021-11-18 00:00:00,62370.0
2021-11-17 00:00:00,45760.0
2021-11-16 00:00:00,44660.0
2021-11-15 00:00:00,48950.0
2021-11-14 00:00:00,0.0
2021-11-13 00:00:00,55000.0
2021-11-12 00:00:00,55880.0
2021-11-11 00:00:00,35420.0
2021-11-10 00:00:00,38170.0
2021-11-09 00:00:00,38940.0
2021-11-08 00:00:00,38720.0
2021-11-07 00:00:00,0.0
2021-11-06 00:00:00,26400.0
2021-11-05 00:00:00,22330.0
2021-11-04 00:00:00,24970.0
2021-11-03 00:00:00,26620.0
2021-11-02 00:00:00,25520.0
2021-11-01 00:00:00,20350.0
2021-10-31 00:00:00,0.0
2021-10-30 00:00:00,24090.0
2021-10-29 00:00:00,25850.0
2021-10-28 00:00:00,26510.0
2021-10-27 00:00:00,21670.0
2021-10-26 00:00:00,23650.0
2021-10-25 00:00:00,36960.0
2021-10-24 00:00:00,0.0
2021-10-23 00:00:00,46970.0
2021-10-22 00:00:00,50820.0
2021-10-21 00:00:00,42020.0
2021-10-20 00:00:00,41140.0
2021-10-19 00:00:00,42240.0
2021-10-18 00:00:00,44220.0
2021-10-17 00:00:00,0.0
2021-10-16 00:00:00,31350.0
2021-10-15 00:00:00,34100.0
2021-10-14 00:00:00,32230.0
2021-10-13 00:00:00,33550.0
2021-10-12 00:00:00,28160.0
2021-10-11 00:00:00,29590.0
2021-10-10 00:00:00,0.0
2021-10-09 00:00:00,24860.0
2021-10-08 00:00:00,28160.0
2021-10-07 00:00:00,15950.0
2021-10-06 00:00:00,22880.0
2021-10-05 00:00:00,13200.0
2021-10-04 00:00:00,13970.0
2021-10-03 00:00:00,0.0
2021-10-02 00:00:00,0.0
2021-10-01 00:00:00,0.0
2021-09-30 00:00:00,29700.0
2021-09-29 00:00:00,29370.0
2021-09-28 00:00:00,28820.0
2021-09-27 00:00:00,28490.0
2021-09-26 00:00:00,0.0
2021-09-25 00:00:00,8030.0
2021-09-24 00:00:00,8470.0
2021-09-23 00:00:00,11880.0
2021-09-22 00:00:00,12100.0
2021-09-21 00:00:00,0.0
2021-09-20 00:00:00,20780.0
2021-09-19 00:00:00,0.0
2021-09-18 00:00:00,20020.0
2021-09-17 00:00:00,0.0
2021-09-16 00:00:00,5280.0
2021-09-15 00:00:00,18700.0
2021-09-14 00:00:00,16500.0
2021-09-13 00:00:00,0.0
2021-09-12 00:00:00,0.0
2021-09-11 00:00:00,0.0
2021-09-10 00:00:00,0.0
2021-09-09 00:00:00,10780.0
2021-09-08 00:00:00,17600.0
2021-09-07 00:00:00,0.0
2021-09-06 00:00:00,21230.0
2021-09-05 00:00:00,0.0
2021-09-04 00:00:00,18260.0
2021-09-03 00:00:00,11110.0
2021-09-02 00:00:00,21010.0
2021-09-01 00:00:00,17270.0
2021-08-31 00:00:00,21560.0
2021-08-30 00:00:00,0.0
2021-08-29 00:00:00,0.0
2021-08-28 00:00:00,0.0
2021-08-27 00:00:00,0.0
2021-08-26 00:00:00,0.0
2021-08-25 00:00:00,0.0
2021-08-24 00:00:00,0.0
2021-08-23 00:00:00,0.0
2021-08-22 00:00:00,0.0
2021-08-21 00:00:00,22550.0
2021-08-20 00:00:00,0.0
2021-08-19 00:00:00,22880.0
2021-08-18 00:00:00,0.0
2021-08-17 00:00:00,20790.0
2021-08-16 00:00:00,25850.0
2021-08-15 00:00:00,0.0
2021-08-14 00:00:00,15950.0
2021-08-12 00:00:00,14300.0
2021-08-11 00:00:00,15840.0
2021-08-10 00:00:00,15730.0
2021-08-09 00:00:00,10780.0
2021-08-07 00:00:00,15950.0
2021-08-06 00:00:00,19140.0
2021-08-05 00:00:00,24860.0
2021-08-04 00:00:00,17930.0
2021-08-03 00:00:00,24310.0
2021-08-02 00:00:00,17160.0
2021-07-30 00:00:00,14300.0
2021-07-29 00:00:00,14520.0
2021-07-28 00:00:00,11880.0
2021-07-27 00:00:00,18260.0
2021-07-26 00:00:00,13970.0
2021-07-24 00:00:00,15180.0
2021-07-23 00:00:00,12210.0
2021-07-22 00:00:00,15730.0
2021-07-21 00:00:00,9240.0
2021-07-20 00:00:00,8140.0
2021-07-19 00:00:00,0.0
2021-07-18 00:00:00,0.0
2021-07-17 00:00:00,0.0
2021-07-16 00:00:00,7810.0
2021-07-15 00:00:00,0.0
2021-07-14 00:00:00,0.0
2021-07-13 00:00:00,0.0
2021-07-12 00:00:00,0.0
2021-07-11 00:00:00,0.0
2021-07-10 00:00:00,11770.0
2021-07-09 00:00:00,0.0
2021-07-08 00:00:00,5830.0
2021-07-07 00:00:00,0.0
2021-07-06 00:00:00,0.0
2021-07-05 00:00:00,0.0
2021-07-04 00:00:00,0.0
2021-07-03 00:00:00,0.0
2021-07-02 00:00:00,0.0
2021-07-01 00:00:00,0.0
2021-06-30 00:00:00,0.0
2021-06-29 00:00:00,0.0
2021-06-28 00:00:00,0.0
2021-06-27 00:00:00,0.0
2021-06-26 00:00:00,0.0
2021-06-25 00:00:00,0.0
2021-06-24 00:00:00,0.0
2021-06-23 00:00:00,0.0
2021-06-22 00:00:00,0.0
2021-06-21 00:00:00,0.0
2021-06-20 00:00:00,0.0
2021-06-19 00:00:00,0.0
2021-06-18 00:00:00,0.0
2021-06-17 00:00:00,0.0
2021-06-16 00:00:00,0.0
2021-06-15 00:00:00,5280.0
2021-06-12 00:00:00,0.0
2021-06-11 00:00:00,0.0
2021-06-10 00:00:00,0.0
2021-06-09 00:00:00,17930.0
2021-06-08 00:00:00,18150.0
2021-06-07 00:00:00,17270.0
2021-06-05 00:00:00,17710.0
2021-06-04 00:00:00,17270.0
2021-06-02 00:00:00,18370.0
2021-05-31 00:00:00,19360.0
2021-05-29 00:00:00,14850.0
2021-05-28 00:00:00,15290.0
2021-05-27 00:00:00,15070.0
2021-05-26 00:00:00,15070.0
2021-05-25 00:00:00,14300.0
2021-05-24 00:00:00,13750.0
2021-05-23 00:00:00,15070.0
2021-05-22 00:00:00,14410.0
2021-05-21 00:00:00,13640.0
2021-05-20 00:00:00,14520.0
2021-05-19 00:00:00,13310.0
2021-05-18 00:00:00,11880.0
2021-05-17 00:00:00,12760.0
2021-05-15 00:00:00,10340.0
2021-05-14 00:00:00,13530.0
2021-05-13 00:00:00,10890.0
2021-05-12 00:00:00,18700.0
2021-05-11 00:00:00,19690.0
2021-05-10 00:00:00,11990.0
2021-05-08 00:00:00,11990.0
2021-05-07 00:00:00,5390.0
2021-05-06 00:00:00,5060.0
2021-04-29 00:00:00,7040.0
2021-04-28 00:00:00,12760.0
2021-04-27 00:00:00,12320.0
2021-04-26 00:00:00,4290.0
2021-04-24 00:00:00,6710.0
2021-04-22 00:00:00,8470.0
2021-04-21 00:00:00,6930.0
2021-04-20 00:00:00,5280.0
2021-04-19 00:00:00,5940.0
2021-04-17 00:00:00,6270.0
2021-04-16 00:00:00,5500.0
2021-04-15 00:00:00,5720.0
2021-04-14 00:00:00,4730.0
2021-04-13 00:00:00,2310.0
2021-04-10 00:00:00,2090.0
2021-04-09 00:00:00,2860.0
2021-04-08 00:00:00,3080.0
2021-04-07 00:00:00,220.0
2021-04-06 00:00:00,1760.0
2021-03-31 00:00:00,3080.0
2021-03-30 00:00:00,2860.0
2021-03-29 00:00:00,3410.0
2021-03-27 00:00:00,3190.0
2021-03-26 00:00:00,3300.0
2021-03-25 00:00:00,3190.0
2021-03-24 00:00:00,3190.0
2021-03-23 00:00:00,3300.0
2021-03-22 00:00:00,4400.0
2021-03-20 00:00:00,4400.0
2021-03-19 00:00:00,5500.0
2021-03-18 00:00:00,5390.0
2021-03-17 00:00:00,5170.0
2021-03-16 00:00:00,22000.0
2021-03-15 00:00:00,62370.0
2021-03-13 00:00:00,66660.0
2021-03-12 00:00:00,72160.0
2021-03-11 00:00:00,60170.0
2021-03-10 00:00:00,52800.0
2021-03-09 00:00:00,47300.0
2021-03-06 00:00:00,52360.0
2021-03-05 00:00:00,69850.0
2021-03-04 00:00:00,67870.0
2021-03-03 00:00:00,57970.0
2021-03-02 00:00:00,58630.0
2021-03-01 00:00:00,67650.0
2021-02-27 00:00:00,54120.0
2021-02-26 00:00:00,58850.0
2021-02-25 00:00:00,50710.0
2021-02-24 00:00:00,49280.0
2021-02-23 00:00:00,51370.0
2021-02-22 00:00:00,41910.0
2021-02-20 00:00:00,37180.0
2021-02-19 00:00:00,28600.0
2021-02-18 00:00:00,45320.0
2021-02-17 00:00:00,34430.0
2021-02-16 00:00:00,43780.0
2021-02-15 00:00:00,24970.0
2021-02-10 00:00:00,36080.0
2021-02-09 00:00:00,55110.0
2021-02-08 00:00:00,48510.0
2021-02-06 00:00:00,54670.0
2021-02-05 00:00:00,64460.0
2021-02-04 00:00:00,47960.0
2021-02-03 00:00:00,56100.0
2021-02-02 00:00:00,48620.0
2021-02-01 00:00:00,48730.0
2021-01-30 00:00:00,40260.0
2021-01-29 00:00:00,47850.0
2021-01-28 00:00:00,62920.0
2021-01-27 00:00:00,53130.0
2021-01-26 00:00:00,56100.0
2021-01-25 00:00:00,49940.0
2021-01-23 00:00:00,52250.0
2021-01-22 00:00:00,61050.0
2021-01-21 00:00:00,59180.0
2021-01-20 00:00:00,45100.0
2021-01-19 00:00:00,30140.0
2021-01-18 00:00:00,33770.0
2021-01-16 00:00:00,45870.0
2021-01-15 00:00:00,33000.0
2021-01-14 00:00:00,42900.0
2021-01-13 00:00:00,33220.0
2021-01-12 00:00:00,30800.0
2021-01-11 00:00:00,29480.0
2021-01-09 00:00:00,34430.0
2021-01-08 00:00:00,33220.0
2021-01-07 00:00:00,36190.0
2021-01-06 00:00:00,28930.0
2021-01-05 00:00:00,22440.0
2021-01-04 00:00:00,14190.0
2021-01-02 00:00:00,2640.0
2020-12-30 00:00:00,31350.0
2020-12-29 00:00:00,23650.0
2020-12-28 00:00:00,23100.0
2020-12-27 00:00:00,41250.0
2020-12-26 00:00:00,26510.0
2020-12-25 00:00:00,38060.0
2020-12-24 00:00:00,41250.0
2020-12-23 00:00:00,40590.0
2020-12-22 00:00:00,34870.0
2020-12-21 00:00:00,37840.0
2020-12-19 00:00:00,36630.0
2020-12-18 00:00:00,38720.0
2020-12-17 00:00:00,30800.0
2020-12-16 00:00:00,30800.0
2020-12-15 00:00:00,34100.0
2020-12-14 00:00:00,36960.0
2020-12-12 00:00:00,12430.0
2020-12-11 00:00:00,13200.0
2020-12-10 00:00:00,18810.0
2020-12-09 00:00:00,8140.0
2020-12-08 00:00:00,5940.0
2020-12-07 00:00:00,15400.0
2020-12-05 00:00:00,10450.0
2020-12-04 00:00:00,15290.0
2020-12-03 00:00:00,9570.0
2020-12-02 00:00:00,13310.0
