指标名称,炼焦煤：价格指数：中国（日）
指标编码,ID00188020
2020-12-24 00:00:00,1075.9
2020-12-23 00:00:00,1069.6
2020-12-22 00:00:00,1065.8
2020-12-21 00:00:00,1061.6
2020-12-18 00:00:00,1061.6
2020-12-17 00:00:00,1061.6
2020-12-16 00:00:00,1061.6
2020-12-15 00:00:00,1061.6
2020-12-14 00:00:00,1060.6
2020-12-11 00:00:00,1052.4
2020-12-10 00:00:00,1052.4
2020-12-09 00:00:00,1052.4
2020-12-08 00:00:00,1052.4
2020-12-07 00:00:00,1052.4
2020-12-04 00:00:00,1052.4
2020-12-03 00:00:00,1052.4
2020-12-02 00:00:00,1048.5
2020-12-01 00:00:00,1046.2
2020-11-30 00:00:00,1039.6
2020-11-27 00:00:00,1039.6
2020-11-26 00:00:00,1039.6
2020-11-25 00:00:00,1039.6
2020-11-24 00:00:00,1037.4
2020-11-23 00:00:00,1037.4
2020-11-20 00:00:00,1033.9
2020-11-19 00:00:00,1033.9
2020-11-18 00:00:00,1030.4
2020-11-17 00:00:00,1029.2
2020-11-16 00:00:00,1029.2
2020-11-13 00:00:00,1020.1
2020-11-12 00:00:00,1020.1
2020-11-11 00:00:00,1020.1
2020-11-10 00:00:00,1019.2
2020-11-09 00:00:00,1019.2
2020-11-06 00:00:00,1016.2
2020-11-05 00:00:00,1013.8
2020-11-04 00:00:00,1012.6
2020-11-03 00:00:00,1009.1
2020-11-02 00:00:00,1003.3
2020-10-30 00:00:00,1002.9
2020-10-29 00:00:00,1001.2
2020-10-28 00:00:00,997.7
2020-10-27 00:00:00,992.9
2020-10-26 00:00:00,992.9
2020-10-23 00:00:00,991.8
2020-10-22 00:00:00,991.8
2020-10-21 00:00:00,991.4
2020-10-20 00:00:00,990.2
2020-10-19 00:00:00,987.7
2020-10-16 00:00:00,983.7
2020-10-15 00:00:00,983.7
2020-10-14 00:00:00,983.7
2020-10-13 00:00:00,982.5
2020-10-12 00:00:00,981.6
2020-10-10 00:00:00,981.0
2020-10-09 00:00:00,981.0
2020-09-30 00:00:00,978.9
2020-09-29 00:00:00,978.6
2020-09-28 00:00:00,978.6
2020-09-27 00:00:00,978.2
2020-09-25 00:00:00,978.2
2020-09-24 00:00:00,978.2
2020-09-23 00:00:00,978.2
2020-09-22 00:00:00,978.2
2020-09-21 00:00:00,977.6
2020-09-18 00:00:00,977.6
2020-09-17 00:00:00,977.6
2020-09-16 00:00:00,977.6
2020-09-15 00:00:00,976.4
2020-09-14 00:00:00,976.0
2020-09-11 00:00:00,975.8
2020-09-10 00:00:00,975.3
2020-09-09 00:00:00,975.3
2020-09-08 00:00:00,975.3
2020-09-07 00:00:00,975.3
2020-09-04 00:00:00,975.3
2020-09-03 00:00:00,975.3
2020-09-02 00:00:00,975.3
2020-09-01 00:00:00,973.6
2020-08-31 00:00:00,971.9
2020-08-28 00:00:00,971.5
2020-08-27 00:00:00,971.5
2020-08-26 00:00:00,971.5
2020-08-25 00:00:00,973.4
2020-08-24 00:00:00,973.4
2020-08-21 00:00:00,973.4
2020-08-20 00:00:00,973.4
2020-08-19 00:00:00,973.4
2020-08-18 00:00:00,973.4
2020-08-17 00:00:00,979.0
2020-08-14 00:00:00,991.3
2020-08-13 00:00:00,998.8
2020-08-12 00:00:00,1003.1
2020-08-11 00:00:00,1004.4
2020-08-10 00:00:00,1006.8
2020-08-07 00:00:00,1007.2
2020-08-06 00:00:00,1007.4
2020-08-05 00:00:00,1007.4
2020-08-04 00:00:00,1007.4
2020-08-03 00:00:00,1007.4
2020-07-31 00:00:00,1011.3
2020-07-30 00:00:00,1011.9
2020-07-29 00:00:00,1013.8
2020-07-28 00:00:00,1017.7
2020-07-27 00:00:00,1017.7
2020-07-24 00:00:00,1025.6
2020-07-23 00:00:00,1025.6
2020-07-22 00:00:00,1025.6
2020-07-21 00:00:00,1025.6
2020-07-20 00:00:00,1026.1
2020-07-17 00:00:00,1026.1
2020-07-16 00:00:00,1026.1
2020-07-15 00:00:00,1026.1
2020-07-14 00:00:00,1026.1
2020-07-13 00:00:00,1026.1
2020-07-10 00:00:00,1026.1
2020-07-09 00:00:00,1026.1
2020-07-08 00:00:00,1026.1
2020-07-07 00:00:00,1026.1
2020-07-06 00:00:00,1026.1
2020-07-03 00:00:00,1026.1
2020-07-02 00:00:00,1026.1
2020-07-01 00:00:00,1026.1
2020-06-30 00:00:00,1024.0
2020-06-29 00:00:00,1024.0
2020-06-28 00:00:00,1024.0
2020-06-24 00:00:00,1023.5
2020-06-23 00:00:00,1023.5
2020-06-22 00:00:00,1023.5
2020-06-19 00:00:00,1023.5
2020-06-18 00:00:00,1023.5
2020-06-17 00:00:00,1023.5
2020-06-16 00:00:00,1023.5
2020-06-15 00:00:00,1023.5
2020-06-12 00:00:00,1023.5
2020-06-11 00:00:00,1023.5
2020-06-10 00:00:00,1020.8
2020-06-09 00:00:00,1020.8
2020-06-08 00:00:00,1020.6
2020-06-05 00:00:00,1020.9
2020-06-04 00:00:00,1020.9
2020-06-03 00:00:00,1020.9
2020-06-02 00:00:00,1020.9
2020-06-01 00:00:00,1020.9
2020-05-29 00:00:00,1019.6
2020-05-28 00:00:00,1019.6
2020-05-27 00:00:00,1019.6
2020-05-26 00:00:00,1019.6
2020-05-25 00:00:00,1019.6
2020-05-22 00:00:00,1019.6
2020-05-21 00:00:00,1019.6
2020-05-20 00:00:00,1019.6
2020-05-19 00:00:00,1019.6
2020-05-18 00:00:00,1019.6
2020-05-15 00:00:00,1021.3
2020-05-14 00:00:00,1027.2
2020-05-13 00:00:00,1028.6
2020-05-12 00:00:00,1028.6
2020-05-11 00:00:00,1031.7
2020-05-09 00:00:00,1031.7
2020-05-08 00:00:00,1041.7
2020-05-07 00:00:00,1041.7
2020-05-06 00:00:00,1050.1
2020-04-30 00:00:00,1051.3
2020-04-29 00:00:00,1051.3
2020-04-28 00:00:00,1073.0
2020-04-27 00:00:00,1076.5
2020-04-26 00:00:00,1079.0
2020-04-24 00:00:00,1079.2
2020-04-23 00:00:00,1079.2
2020-04-22 00:00:00,1079.2
2020-04-21 00:00:00,1079.2
2020-04-20 00:00:00,1079.2
2020-04-17 00:00:00,1083.9
2020-04-16 00:00:00,1083.9
2020-04-15 00:00:00,1083.9
2020-04-14 00:00:00,1085.0
2020-04-13 00:00:00,1085.0
2020-04-10 00:00:00,1100.2
2020-04-09 00:00:00,1100.2
2020-04-08 00:00:00,1100.2
2020-04-07 00:00:00,1100.2
2020-04-03 00:00:00,1101.7
2020-04-02 00:00:00,1104.7
2020-04-01 00:00:00,1120.5
2020-03-31 00:00:00,1121.3
2020-03-30 00:00:00,1123.0
2020-03-27 00:00:00,1123.0
2020-03-26 00:00:00,1123.0
2020-03-25 00:00:00,1123.0
2020-03-24 00:00:00,1123.5
2020-03-23 00:00:00,1126.3
2020-03-20 00:00:00,1126.5
2020-03-19 00:00:00,1126.5
2020-03-18 00:00:00,1126.5
2020-03-17 00:00:00,1126.5
2020-03-16 00:00:00,1132.8
2020-03-13 00:00:00,1134.7
2020-03-12 00:00:00,1135.3
2020-03-11 00:00:00,1135.3
2020-03-10 00:00:00,1135.3
2020-03-09 00:00:00,1140.5
2020-03-06 00:00:00,1142.9
2020-03-05 00:00:00,1145.1
2020-03-04 00:00:00,1145.7
2020-03-03 00:00:00,1145.7
2020-03-02 00:00:00,1144.0
2020-02-28 00:00:00,1144.5
2020-02-27 00:00:00,1144.5
2020-02-26 00:00:00,1144.5
2020-02-25 00:00:00,1144.5
2020-02-24 00:00:00,1142.7
2020-02-21 00:00:00,1139.9
2020-02-20 00:00:00,1139.9
2020-02-19 00:00:00,1139.9
2020-02-18 00:00:00,1139.9
2020-02-17 00:00:00,1126.5
2020-02-14 00:00:00,1126.5
2020-02-13 00:00:00,1126.5
2020-02-12 00:00:00,1126.5
2020-02-11 00:00:00,1126.5
2020-02-10 00:00:00,1126.5
2020-02-07 00:00:00,1126.5
2020-02-06 00:00:00,1126.5
2020-02-05 00:00:00,1126.5
2020-02-04 00:00:00,1126.5
2020-02-03 00:00:00,1126.5
2020-01-23 00:00:00,1126.5
2020-01-22 00:00:00,1126.5
2020-01-21 00:00:00,1126.5
2020-01-20 00:00:00,1126.5
2020-01-19 00:00:00,1126.5
2020-01-17 00:00:00,1126.5
2020-01-16 00:00:00,1126.5
2020-01-15 00:00:00,1126.5
2020-01-14 00:00:00,1126.5
2020-01-13 00:00:00,1126.5
2020-01-10 00:00:00,1126.5
2020-01-09 00:00:00,1126.5
2020-01-08 00:00:00,1126.5
2020-01-07 00:00:00,1126.5
2020-01-06 00:00:00,1126.5
2020-01-03 00:00:00,1126.5
2020-01-02 00:00:00,1126.5
2019-12-31 00:00:00,1123.8
2019-12-30 00:00:00,1123.8
2019-12-27 00:00:00,1123.8
2019-12-26 00:00:00,1123.5
2019-12-25 00:00:00,1123.5
2019-12-24 00:00:00,1123.5
2019-12-23 00:00:00,1123.5
2019-12-20 00:00:00,1122.9
2019-12-19 00:00:00,1122.9
2019-12-18 00:00:00,1122.9
2019-12-17 00:00:00,1122.3
2019-12-16 00:00:00,1122.3
2019-12-13 00:00:00,1121.6
2019-12-12 00:00:00,1121.6
2019-12-11 00:00:00,1121.4
2019-12-10 00:00:00,1121.4
2019-12-09 00:00:00,1121.4
2019-12-06 00:00:00,1120.1
2019-12-05 00:00:00,1120.1
2019-12-04 00:00:00,1120.1
2019-12-03 00:00:00,1119.6
2019-12-02 00:00:00,1119.2
2019-11-29 00:00:00,1119.2
2019-11-28 00:00:00,1118.9
2019-11-27 00:00:00,1118.9
2019-11-26 00:00:00,1118.9
2019-11-25 00:00:00,1118.7
2019-11-22 00:00:00,1118.7
2019-11-21 00:00:00,1118.7
2019-11-20 00:00:00,1119.7
2019-11-19 00:00:00,1121.0
2019-11-18 00:00:00,1121.4
2019-11-15 00:00:00,1129.3
2019-11-14 00:00:00,1129.3
2019-11-13 00:00:00,1129.3
2019-11-12 00:00:00,1129.3
2019-11-11 00:00:00,1129.3
2019-11-08 00:00:00,1129.3
2019-11-07 00:00:00,1129.3
2019-11-06 00:00:00,1129.3
2019-11-05 00:00:00,1132.3
2019-11-04 00:00:00,1138.6
2019-11-01 00:00:00,1144.0
2019-10-31 00:00:00,1144.0
2019-10-30 00:00:00,1144.0
2019-10-29 00:00:00,1144.0
2019-10-28 00:00:00,1148.2
2019-10-25 00:00:00,1148.2
2019-10-24 00:00:00,1148.2
2019-10-23 00:00:00,1154.6
2019-10-22 00:00:00,1154.6
2019-10-21 00:00:00,1154.6
2019-10-18 00:00:00,1154.6
2019-10-17 00:00:00,1154.6
2019-10-16 00:00:00,1155.0
2019-10-15 00:00:00,1155.0
2019-10-14 00:00:00,1158.9
2019-10-12 00:00:00,1158.9
2019-10-11 00:00:00,1161.9
2019-10-10 00:00:00,1161.9
2019-10-09 00:00:00,1161.9
2019-10-08 00:00:00,1164.8
2019-09-30 00:00:00,1164.8
2019-09-29 00:00:00,1164.8
2019-09-27 00:00:00,1164.8
2019-09-26 00:00:00,1164.8
2019-09-25 00:00:00,1164.8
2019-09-24 00:00:00,1164.8
2019-09-23 00:00:00,1164.8
2019-09-20 00:00:00,1166.8
2019-09-19 00:00:00,1166.8
2019-09-18 00:00:00,1166.8
2019-09-17 00:00:00,1167.8
2019-09-16 00:00:00,1167.8
2019-09-12 00:00:00,1167.8
2019-09-11 00:00:00,1167.8
2019-09-10 00:00:00,1167.8
2019-09-09 00:00:00,1180.0
2019-09-06 00:00:00,1181.1
2019-09-05 00:00:00,1189.0
2019-09-04 00:00:00,1189.0
2019-09-03 00:00:00,1189.0
2019-09-02 00:00:00,1195.6
2019-08-30 00:00:00,1205.3
2019-08-29 00:00:00,1205.3
2019-08-28 00:00:00,1205.5
2019-08-27 00:00:00,1205.5
2019-08-26 00:00:00,1205.5
2019-08-23 00:00:00,1205.5
2019-08-22 00:00:00,1208.0
2019-08-21 00:00:00,1208.0
2019-08-20 00:00:00,1208.0
2019-08-19 00:00:00,1208.0
2019-08-16 00:00:00,1208.0
2019-08-15 00:00:00,1208.0
2019-08-14 00:00:00,1208.0
2019-08-13 00:00:00,1207.8
2019-08-12 00:00:00,1207.8
2019-08-09 00:00:00,1207.8
2019-08-08 00:00:00,1207.8
2019-08-07 00:00:00,1207.8
2019-08-06 00:00:00,1207.8
2019-08-05 00:00:00,1207.8
2019-08-02 00:00:00,1217.0
2019-08-01 00:00:00,1217.0
2019-07-31 00:00:00,1216.9
2019-07-30 00:00:00,1216.9
2019-07-29 00:00:00,1216.9
2019-07-26 00:00:00,1215.9
2019-07-25 00:00:00,1215.9
2019-07-24 00:00:00,1215.9
2019-07-23 00:00:00,1215.9
2019-07-22 00:00:00,1221.4
2019-07-19 00:00:00,1221.2
2019-07-18 00:00:00,1221.2
2019-07-17 00:00:00,1221.2
2019-07-16 00:00:00,1221.2
2019-07-15 00:00:00,1221.2
2019-07-12 00:00:00,1221.2
2019-07-11 00:00:00,1221.2
2019-07-10 00:00:00,1221.2
2019-07-09 00:00:00,1221.2
2019-07-08 00:00:00,1222.2
2019-07-05 00:00:00,1222.2
2019-07-04 00:00:00,1222.2
2019-07-03 00:00:00,1223.2
2019-07-02 00:00:00,1231.2
2019-07-01 00:00:00,1235.8
2019-06-28 00:00:00,1235.8
2019-06-27 00:00:00,1235.8
2019-06-26 00:00:00,1237.1
2019-06-25 00:00:00,1237.1
2019-06-24 00:00:00,1237.1
2019-06-21 00:00:00,1241.4
2019-06-20 00:00:00,1241.4
2019-06-19 00:00:00,1241.4
2019-06-18 00:00:00,1241.7
2019-06-17 00:00:00,1241.7
2019-06-14 00:00:00,1241.7
2019-06-13 00:00:00,1241.7
2019-06-12 00:00:00,1241.7
2019-06-11 00:00:00,1240.7
2019-06-10 00:00:00,1240.7
2019-06-06 00:00:00,1240.7
2019-06-05 00:00:00,1240.7
2019-06-04 00:00:00,1240.7
2019-06-03 00:00:00,1240.7
2019-05-31 00:00:00,1237.3
2019-05-30 00:00:00,1237.3
2019-05-29 00:00:00,1237.3
2019-05-28 00:00:00,1237.3
2019-05-27 00:00:00,1236.6
2019-05-24 00:00:00,1236.6
2019-05-23 00:00:00,1236.6
2019-05-22 00:00:00,1234.9
2019-05-21 00:00:00,1234.9
2019-05-20 00:00:00,1234.4
2019-05-17 00:00:00,1227.6
2019-05-16 00:00:00,1227.6
2019-05-15 00:00:00,1227.4
2019-05-14 00:00:00,1227.4
2019-05-13 00:00:00,1224.5
2019-05-10 00:00:00,1219.7
2019-05-09 00:00:00,1219.6
2019-05-08 00:00:00,1219.5
2019-05-07 00:00:00,1219.5
2019-05-06 00:00:00,1219.5
2019-05-05 00:00:00,1219.5
2019-04-30 00:00:00,1215.1
2019-04-29 00:00:00,1215.1
2019-04-28 00:00:00,1215.1
2019-04-26 00:00:00,1214.9
2019-04-25 00:00:00,1214.9
2019-04-24 00:00:00,1214.9
2019-04-23 00:00:00,1214.9
2019-04-22 00:00:00,1214.9
2019-04-19 00:00:00,1214.9
2019-04-18 00:00:00,1214.9
2019-04-17 00:00:00,1215.3
2019-04-16 00:00:00,1218.9
2019-04-15 00:00:00,1219.8
2019-04-12 00:00:00,1222.2
2019-04-11 00:00:00,1224.7
2019-04-10 00:00:00,1224.7
2019-04-09 00:00:00,1224.7
2019-04-08 00:00:00,1224.7
2019-04-04 00:00:00,1225.6
2019-04-03 00:00:00,1225.6
2019-04-02 00:00:00,1226.5
2019-04-01 00:00:00,1232.6
2019-03-29 00:00:00,1239.2
2019-03-28 00:00:00,1240.0
2019-03-27 00:00:00,1240.7
2019-03-26 00:00:00,1240.7
2019-03-25 00:00:00,1240.7
2019-03-22 00:00:00,1241.2
2019-03-21 00:00:00,1242.5
2019-03-20 00:00:00,1242.9
2019-03-19 00:00:00,1243.3
2019-03-18 00:00:00,1243.3
2019-03-15 00:00:00,1243.3
2019-03-14 00:00:00,1243.3
2019-03-13 00:00:00,1243.3
2019-03-12 00:00:00,1243.3
2019-03-11 00:00:00,1243.3
2019-03-08 00:00:00,1243.3
2019-03-07 00:00:00,1241.0
2019-03-06 00:00:00,1241.0
2019-03-05 00:00:00,1240.3
2019-03-04 00:00:00,1239.5
2019-03-01 00:00:00,1239.5
2019-02-28 00:00:00,1239.5
2019-02-27 00:00:00,1239.5
2019-02-26 00:00:00,1239.3
2019-02-25 00:00:00,1237.5
2019-02-22 00:00:00,1237.5
2019-02-21 00:00:00,1237.5
2019-02-20 00:00:00,1236.2
2019-02-19 00:00:00,1236.2
2019-02-18 00:00:00,1236.2
2019-02-15 00:00:00,1231.7
2019-02-14 00:00:00,1231.7
2019-02-13 00:00:00,1231.7
2019-02-12 00:00:00,1231.7
2019-02-11 00:00:00,1231.7
2019-02-02 00:00:00,1231.7
2019-02-01 00:00:00,1231.7
2019-01-31 00:00:00,1231.7
2019-01-30 00:00:00,1231.7
2019-01-29 00:00:00,1231.7
2019-01-28 00:00:00,1231.7
2019-01-25 00:00:00,1231.7
2019-01-24 00:00:00,1231.7
2019-01-23 00:00:00,1231.7
2019-01-22 00:00:00,1231.7
2019-01-21 00:00:00,1231.7
2019-01-18 00:00:00,1237.0
2019-01-17 00:00:00,1237.0
2019-01-16 00:00:00,1237.0
2019-01-15 00:00:00,1237.0
2019-01-14 00:00:00,1237.0
2019-01-11 00:00:00,1237.0
2019-01-10 00:00:00,1237.0
2019-01-09 00:00:00,1237.0
2019-01-08 00:00:00,1237.0
2019-01-07 00:00:00,1237.0
2019-01-04 00:00:00,1237.0
2019-01-03 00:00:00,1237.0
2019-01-02 00:00:00,1243.2
2018-12-29 00:00:00,1249.2
2018-12-28 00:00:00,1249.2
2018-12-27 00:00:00,1249.2
2018-12-26 00:00:00,1249.2
2018-12-25 00:00:00,1249.2
2018-12-24 00:00:00,1249.2
2018-12-21 00:00:00,1249.2
2018-12-20 00:00:00,1249.2
2018-12-19 00:00:00,1250.0
2018-12-18 00:00:00,1250.0
2018-12-17 00:00:00,1250.0
2018-12-14 00:00:00,1250.0
2018-12-13 00:00:00,1250.0
2018-12-12 00:00:00,1250.0
2018-12-11 00:00:00,1252.9
2018-12-10 00:00:00,1252.9
2018-12-07 00:00:00,1251.6
2018-12-06 00:00:00,1251.6
2018-12-05 00:00:00,1251.6
2018-12-04 00:00:00,1251.6
2018-12-03 00:00:00,1256.6
2018-11-30 00:00:00,1256.3
2018-11-29 00:00:00,1261.2
2018-11-28 00:00:00,1261.2
2018-11-27 00:00:00,1261.2
2018-11-26 00:00:00,1261.2
2018-11-23 00:00:00,1261.4
2018-11-22 00:00:00,1261.4
2018-11-21 00:00:00,1261.4
2018-11-20 00:00:00,1248.9
2018-11-19 00:00:00,1248.9
2018-11-16 00:00:00,1247.9
2018-11-15 00:00:00,1244.9
2018-11-14 00:00:00,1244.7
2018-11-13 00:00:00,1244.7
2018-11-12 00:00:00,1244.7
2018-11-09 00:00:00,1239.7
2018-11-08 00:00:00,1239.7
2018-11-07 00:00:00,1235.4
2018-11-06 00:00:00,1235.4
2018-11-05 00:00:00,1234.8
2018-11-02 00:00:00,1233.7
2018-11-01 00:00:00,1227.7
2018-10-31 00:00:00,1212.0
2018-10-30 00:00:00,1212.0
2018-10-29 00:00:00,1211.7
2018-10-26 00:00:00,1210.5
2018-10-25 00:00:00,1210.3
2018-10-24 00:00:00,1210.0
2018-10-23 00:00:00,1210.0
2018-10-22 00:00:00,1207.5
2018-10-19 00:00:00,1205.4
2018-10-18 00:00:00,1205.4
2018-10-17 00:00:00,1203.4
2018-10-16 00:00:00,1203.2
2018-10-15 00:00:00,1203.2
2018-10-12 00:00:00,1202.8
2018-10-11 00:00:00,1201.7
2018-10-10 00:00:00,1201.7
2018-10-09 00:00:00,1190.4
2018-10-08 00:00:00,1190.4
2018-09-30 00:00:00,1189.2
2018-09-29 00:00:00,1189.2
2018-09-28 00:00:00,1186.7
2018-09-27 00:00:00,1186.7
2018-09-26 00:00:00,1186.7
2018-09-25 00:00:00,1189.1
2018-09-21 00:00:00,1189.1
2018-09-20 00:00:00,1189.1
2018-09-19 00:00:00,1189.1
2018-09-18 00:00:00,1189.1
2018-09-17 00:00:00,1183.7
2018-09-14 00:00:00,1184.7
2018-09-13 00:00:00,1184.7
2018-09-12 00:00:00,1184.7
2018-09-11 00:00:00,1184.7
2018-09-10 00:00:00,1176.0
2018-09-07 00:00:00,1176.0
2018-09-06 00:00:00,1175.3
2018-09-05 00:00:00,1173.1
2018-09-04 00:00:00,1161.3
2018-09-03 00:00:00,1158.0
2018-08-31 00:00:00,1156.3
2018-08-30 00:00:00,1156.0
2018-08-29 00:00:00,1154.8
2018-08-28 00:00:00,1154.8
2018-08-27 00:00:00,1154.3
2018-08-24 00:00:00,1153.8
2018-08-23 00:00:00,1153.8
2018-08-22 00:00:00,1148.4
2018-08-21 00:00:00,1148.4
2018-08-20 00:00:00,1148.4
2018-08-17 00:00:00,1148.4
2018-08-16 00:00:00,1148.4
2018-08-15 00:00:00,1143.6
2018-08-14 00:00:00,1143.1
2018-08-13 00:00:00,1141.8
2018-08-10 00:00:00,1141.6
2018-08-09 00:00:00,1133.3
2018-08-08 00:00:00,1131.1
2018-08-07 00:00:00,1131.1
2018-08-06 00:00:00,1131.1
2018-08-03 00:00:00,1131.0
2018-08-02 00:00:00,1132.0
2018-08-01 00:00:00,1132.0
2018-07-31 00:00:00,1132.0
2018-07-30 00:00:00,1140.3
2018-07-27 00:00:00,1140.4
2018-07-26 00:00:00,1140.4
2018-07-25 00:00:00,1140.4
2018-07-24 00:00:00,1140.4
2018-07-23 00:00:00,1140.4
2018-07-20 00:00:00,1149.8
2018-07-19 00:00:00,1149.8
2018-07-18 00:00:00,1160.4
2018-07-17 00:00:00,1160.4
2018-07-16 00:00:00,1160.4
2018-07-13 00:00:00,1163.5
2018-07-12 00:00:00,1163.5
2018-07-11 00:00:00,1163.5
2018-07-10 00:00:00,1164.4
2018-07-09 00:00:00,1164.5
2018-07-06 00:00:00,1164.5
2018-07-05 00:00:00,1164.5
2018-07-04 00:00:00,1165.0
2018-07-03 00:00:00,1165.0
2018-07-02 00:00:00,1166.3
2018-06-29 00:00:00,1167.5
2018-06-28 00:00:00,1167.5
2018-06-27 00:00:00,1169.8
2018-06-26 00:00:00,1169.8
2018-06-25 00:00:00,1169.8
2018-06-22 00:00:00,1170.6
2018-06-21 00:00:00,1170.6
2018-06-20 00:00:00,1171.9
2018-06-19 00:00:00,1171.9
2018-06-15 00:00:00,1171.9
2018-06-14 00:00:00,1171.9
2018-06-13 00:00:00,1171.9
2018-06-12 00:00:00,1171.9
2018-06-11 00:00:00,1171.9
2018-06-08 00:00:00,1170.2
2018-06-07 00:00:00,1170.0
2018-06-06 00:00:00,1167.9
2018-06-05 00:00:00,1167.7
2018-06-04 00:00:00,1167.7
2018-06-01 00:00:00,1166.6
2018-05-31 00:00:00,1164.4
2018-05-30 00:00:00,1164.2
2018-05-29 00:00:00,1164.2
2018-05-28 00:00:00,1164.2
2018-05-25 00:00:00,1159.8
2018-05-24 00:00:00,1159.3
2018-05-23 00:00:00,1159.0
2018-05-22 00:00:00,1152.4
2018-05-21 00:00:00,1151.6
2018-05-18 00:00:00,1145.3
2018-05-17 00:00:00,1141.4
2018-05-16 00:00:00,1141.4
2018-05-15 00:00:00,1141.4
2018-05-14 00:00:00,1141.2
2018-05-11 00:00:00,1139.5
2018-05-10 00:00:00,1139.5
2018-05-09 00:00:00,1139.5
2018-05-08 00:00:00,1143.0
2018-05-07 00:00:00,1143.0
2018-05-04 00:00:00,1147.2
2018-05-03 00:00:00,1159.7
2018-05-02 00:00:00,1165.4
2018-04-28 00:00:00,1166.1
2018-04-27 00:00:00,1166.1
2018-04-26 00:00:00,1166.1
2018-04-25 00:00:00,1171.7
2018-04-24 00:00:00,1171.7
2018-04-23 00:00:00,1178.1
2018-04-20 00:00:00,1178.4
2018-04-19 00:00:00,1178.9
2018-04-18 00:00:00,1178.9
2018-04-17 00:00:00,1187.9
2018-04-16 00:00:00,1189.1
2018-04-13 00:00:00,1189.7
2018-04-12 00:00:00,1190.4
2018-04-11 00:00:00,1194.2
2018-04-10 00:00:00,1194.9
2018-04-09 00:00:00,1222.16
2018-04-05 00:00:00,1238.2
