指标名称,低硫主焦煤：价格指数：中国（日）
指标编码,ID00278179
2018-06-19 00:00:00,1639.4
2018-06-15 00:00:00,1639.4
2018-06-14 00:00:00,1639.4
2018-06-13 00:00:00,1639.4
2018-06-12 00:00:00,1639.4
2018-06-11 00:00:00,1639.4
2018-06-08 00:00:00,1639.4
2018-06-07 00:00:00,1636.9
2018-06-06 00:00:00,1628.1
2018-06-05 00:00:00,1625.6
2018-06-04 00:00:00,1625.6
2018-06-01 00:00:00,1613.1
2018-05-31 00:00:00,1613.1
2018-05-30 00:00:00,1610.6
2018-05-29 00:00:00,1610.6
2018-05-28 00:00:00,1610.6
2018-05-25 00:00:00,1604.4
2018-05-24 00:00:00,1598.1
2018-05-23 00:00:00,1594.4
2018-05-22 00:00:00,1581.9
2018-05-21 00:00:00,1571.9
2018-05-18 00:00:00,1543.1
2018-05-17 00:00:00,1525.0
2018-05-16 00:00:00,1525.0
2018-05-15 00:00:00,1525.0
2018-05-14 00:00:00,1522.1
2018-05-11 00:00:00,1522.1
2018-05-10 00:00:00,1522.1
2018-05-09 00:00:00,1522.1
2018-05-08 00:00:00,1522.1
2018-05-07 00:00:00,1522.1
2018-05-04 00:00:00,1522.1
2018-05-03 00:00:00,1522.1
2018-05-02 00:00:00,1522.1
2018-04-28 00:00:00,1530.7
2018-04-27 00:00:00,1530.7
2018-04-26 00:00:00,1530.7
2018-04-25 00:00:00,1537.9
2018-04-24 00:00:00,1537.9
2018-04-23 00:00:00,1560.7
2018-04-20 00:00:00,1563.6
2018-04-19 00:00:00,1569.3
2018-04-18 00:00:00,1569.3
2018-04-17 00:00:00,1582.1
2018-04-16 00:00:00,1585.0
2018-04-13 00:00:00,1592.1
2018-04-12 00:00:00,1600.7
2018-04-11 00:00:00,1611.7
2018-04-10 00:00:00,1620.0
2018-04-09 00:00:00,1621.7
2018-04-05 00:00:00,1665.0
