month,daily_mape_mean,daily_mape_corrected_mean,month_avg_mape,n_points,month_actual_mean,month_pred_mean,prev_month_actual_mean,actual_trend_vs_prev,pred_trend_vs_prev,trend_correct_vs_prev
2025-08,3.1495749946523337,3.1495749946523337,3.180601842407548,21,829.2857142857143,802.9094375783203,720.4347826086956,上涨,上涨,1.0
2025-09,7.1519213414436695,7.1519213414436695,7.070169504650242,23,789.7826086956521,845.6215778486833,829.2857142857143,下跌,上涨,0.0
2025-10,3.871803782445462,3.871803782445462,3.8642495185173327,18,833.8888888888889,801.6653415150305,789.7826086956521,上涨,不变,0.0
2025-11,0.18523579250554498,0.18523579250554498,0.18523579250555144,20,880.0,881.6300749740489,833.8888888888889,上涨,上涨,1.0
2025-12,2.622596890516402,2.622596890516402,2.50533238608377,23,858.2608695652174,879.763157087519,880.0,下跌,不变,0.0
2026-01,6.226034245126902,6.226034245126902,6.226034245126908,9,780.0,828.5630671119899,858.2608695652174,下跌,下跌,1.0
Overall,3.687600757570632,3.687600757570632,3.838603881548559,114,832.8947368421053,842.6718626617264,,N/A,N/A,50.0
